year month day camp flt prof lat lon alt pressure theta co2 co2qcls co2noaa co2ao2 strat co2mspo co2mqcls co2mnoaa co2mao2
2018 5 8 4 6 -1 -58.6872 -81.13951 1866.14 795.1228 294.2998 404.6 404.8264 404.6722 405.0334 0 0.28 -0.226 -0.072 -0.433
2018 5 8 4 6 -1 -58.30733 -80.16944 336.7643 961.3773 279.8209 404.28 404.1985 404.0535 403.9323 0 -0.04 0.081 0.226 0.348
2018 5 8 4 6 15 -55.53864 -73.70263 11858.82 197.2408 328.5144 405.83 405.2925 405.7858 406.1688 0 1.51 0.537 0.044 -0.339
2018 5 9 4 7 -1 -53.33506 -70.61041 2377.463 743.7423 294.0556 404.53 NA 404.3333 405.0257 0 0.09 NA 0.197 -0.496
2018 5 9 4 7 1 -54.5817 -69.5742 6479.777 427.2183 316.0534 405.23 NA 405.0246 405.6293 0 0.79 NA 0.205 -0.399
2018 5 9 4 7 -1 -57.86681 -68.10844 8889.463 291.2909 316.8041 405.14 404.4463 405.0062 405.4862 0 0.7 0.694 0.134 -0.346
2018 5 9 4 7 2 -58.80767 -67.63779 4606.971 539.8398 295.7513 404.84 404.8754 404.6474 404.9094 0 0.4 -0.035 0.193 -0.069
2018 5 9 4 7 2 -59.37907 -67.33793 1443.391 820.52 283.4496 404.66 404.3161 404.3871 404.6439 0 0.22 0.344 0.273 0.016
2018 5 9 4 7 -1 -60.0258 -66.98059 310.2153 945.8458 276.3068 404.43 404.421 404.1926 404.2508 0 -0.01 0.009 0.237 0.179
2018 5 9 4 7 3 -60.83645 -66.36237 4338.215 555.6291 295.4148 404.46 404.2663 404.3881 404.4569 0 0.02 0.194 0.072 0.003
2018 5 9 4 7 3 -61.54321 -65.7946 6974.133 379.5587 300.882 404.92 404.689 404.7843 404.9684 0 0.49 0.231 0.136 -0.048
2018 5 9 4 7 3 -65.06773 -62.49375 9239.113 262.4677 315.219 404.62 404.6164 404.6925 405.0309 1 0.19 0.004 -0.072 -0.411
2018 5 9 4 7 -1 -66.24977 -61.17472 6841.214 378.9554 297.6479 404.57 404.3067 404.4515 404.7251 0 0.14 0.263 0.118 -0.155
2018 5 9 4 7 4 -67.14206 -60.08287 2366.092 718.267 273.9689 404.44 404.4419 404.2698 404.2765 0 0.01 -0.002 0.17 0.163
2018 5 9 4 7 -1 -68.02295 -58.91422 319.4281 947.6694 254.8196 404.34 404.3351 404.2054 404.2878 0 -0.09 0.005 0.135 0.052
2018 5 9 4 7 5 -69.00585 -57.48389 4803.676 505.3865 285.8159 404.61 404.5441 404.5281 404.8754 0 0.18 0.066 0.082 -0.265
2018 5 9 4 7 -1 -73.04998 -50.51843 9333.681 250.3779 314.015 404.81 404.5507 404.6615 404.711 1 0.38 0.259 0.149 0.099
2018 5 9 4 7 6 -74.21929 -47.75486 4227.304 549.494 283.6829 404.44 404.349 404.3379 404.5125 0 0.01 0.091 0.102 -0.072
2018 5 9 4 7 7 -75.12871 -45.49804 185.3764 960.4952 242.9173 404.36 404.0354 404.2092 404.1475 0 -0.06 0.325 0.151 0.213
2018 5 9 4 7 7 -75.82027 -45.03241 2953.171 655.4035 276.5214 NA 404.5445 404.2301 NA 0 NA NA NA NA
2018 5 9 4 7 7 -76.63184 -44.4269 5858.14 430.5539 289.9222 404.43 403.6132 404.4265 404.5904 0 0.01 0.817 0.004 -0.16
2018 5 9 4 7 7 -80.05139 -40.81623 9559.091 238.6537 320.4913 404.34 404.2858 404.2648 404.2386 1 -0.08 0.054 0.075 0.101
2018 5 9 4 7 8 -85.50053 -40.38033 3374.073 618.1092 279.1495 404.27 404.2583 404.1777 404.3088 0 -0.15 0.012 0.092 -0.039
2018 5 9 4 7 -1 -85.746 -42.32285 5087.601 482.5912 286.4956 404.53 404.5816 404.4517 404.3446 0 0.11 -0.052 0.078 0.185
2018 5 9 4 7 9 -85.90683 -40.35866 8393.993 288.6875 297.5189 404.62 404.5348 404.5485 404.7246 0 0.2 0.085 0.072 -0.105
2018 5 9 4 7 9 -84.47744 -51.79812 10120.5 217.0489 328.8117 404.46 404.259 404.5047 404.5108 1 0.04 0.201 -0.045 -0.051
2018 5 9 4 7 -1 -81.13046 -58.0004 7561.792 326.399 298.6813 404.78 404.6518 404.7805 NA 0 0.37 0.128 -0.001 NA
2018 5 9 4 7 10 -80.25252 -58.91385 3359.533 615.2319 275.0087 404.48 404.2411 404.3415 404.6944 0 0.07 0.239 0.139 -0.214
2018 5 9 4 7 10 -79.62826 -59.67731 1359.345 815.1922 264.5712 404.32 404.2985 404.1514 404.3562 0 -0.09 0.022 0.169 -0.036
2018 5 9 4 7 -1 -78.69483 -60.84057 4523.165 520.8395 279.4575 404.42 404.4012 404.3335 404.7358 0 0.01 0.019 0.087 -0.316
2018 5 9 4 7 11 -77.55949 -62.01886 8336.053 289.93 305.8109 404.69 404.5795 404.7022 404.9411 1 0.28 0.111 -0.012 -0.251
2018 5 9 4 7 11 -69.30905 -66.69864 11274.22 188.0812 355.9678 405.25 405.0269 405.4036 405.252 1 0.84 0.223 -0.154 -0.002
2018 5 9 4 7 -1 -61.51108 -68.69101 11556.73 188.1829 362.8899 404.75 404.5576 404.647 405.2043 1 0.35 0.192 0.103 -0.454
2018 5 9 4 7 -1 -58.10998 -69.26252 3325.225 646.9285 289.3932 404.7 404.7584 404.5104 404.8016 0 0.3 -0.058 0.19 -0.102
2018 5 9 4 7 12 -57.30433 -69.37927 334.3959 952.9691 278.2223 404.35 404.3647 404.158 404.4369 0 -0.05 -0.015 0.192 -0.087
2018 5 12 4 8 -1 -52.92173 -70.61681 2153.172 775.9632 286.4587 405.04 NA NA NA 0 0.54 NA NA NA
2018 5 12 4 8 1 -52.86316 -69.48727 5098.517 524.2316 298.8152 404.74 NA NA NA 0 0.24 NA NA NA
2018 5 12 4 8 1 -52.30107 -66.7354 8516.744 318.3925 305.2013 404.79 NA NA NA 0 0.29 NA NA NA
2018 5 12 4 8 -1 -50.8013 -62.14658 236.4369 988.9137 276.379 404.41 NA NA NA 0 -0.09 NA NA NA
2018 5 12 4 8 -1 -50.50312 -61.32734 1241.138 870.0392 280.1596 404.59 NA NA NA 0 0.09 NA NA NA
2018 5 12 4 8 3 -49.93566 -59.86321 5905.187 467.155 301.4942 405.02 404.7138 404.7933 404.8811 0 0.52 0.306 0.227 0.139
2018 5 12 4 8 3 -49.16165 -58.26044 8559.344 315.5453 305.9217 405.28 405.1978 405.2493 405.4596 0 0.78 0.082 0.031 -0.18
2018 5 12 4 8 -1 -47.24799 -54.66745 212.999 981.2871 279.3753 404.41 NA NA NA 0 -0.09 NA NA NA
2018 5 12 4 8 -1 -46.82965 -53.94168 1611.958 822.079 286.4416 404.34 NA NA NA 0 -0.16 NA NA NA
2018 5 12 4 8 5 -45.83468 -52.28909 7163.033 388.9043 306.4901 405.11 NA NA NA 0 0.61 NA NA NA
2018 5 12 4 8 5 -44.34543 -49.9709 10090.92 250.4778 336.1789 404.85 404.5922 404.8173 405.1736 1 0.35 0.258 0.033 -0.324
2018 5 12 4 8 -1 -42.42527 -47.10793 3370.478 656.9653 300.8071 405.17 405.1504 404.8788 NA 0 0.66 0.02 0.291 NA
2018 5 12 4 8 -1 -41.77033 -46.19432 184.2438 974.6386 289.2356 405.52 NA NA NA 0 1.01 NA NA NA
2018 5 12 4 8 7 -41.47778 -45.79439 1662.112 814.3161 293.5638 405.5 NA NA NA 0 0.99 NA NA NA
2018 5 12 4 8 7 -40.64067 -44.6817 6255.917 447.7284 309.7353 405.21 NA NA NA 0 0.7 NA NA NA
2018 5 12 4 8 7 -38.6763 -42.18844 10314.07 250.5416 336.3724 406.02 406.0546 405.9247 NA 0 1.51 -0.035 0.095 NA
2018 5 12 4 8 -1 -36.52231 -39.58101 233.3893 967.9476 292.3666 411.3 NA NA NA 0 6.79 NA NA NA
2018 5 12 4 8 -1 -33.67956 -36.40534 10915.91 239.2772 336.1814 NA NA NA NA 0 NA NA NA NA
2018 5 12 4 8 9 -31.38363 -33.86157 11042.5 239.0339 337.4436 405.9 NA NA NA 0 1.39 NA NA NA
2018 5 12 4 8 -1 -29.25906 -31.66016 3399.258 676.3962 312.9737 406.02 NA NA NA 0 1.51 NA NA NA
2018 5 12 4 8 -1 -28.54676 -31.01282 199.9719 990.7588 296.1423 405.36 NA NA NA 0 0.85 NA NA NA
2018 5 12 4 8 11 -25.87774 -28.76633 11150.58 241.3932 341.6219 NA 406.3638 406.5039 406.9589 0 NA NA NA NA
2018 5 12 4 8 -1 -23.84148 -27.13779 5469.931 526.516 321.6045 406.73 406.6384 406.2735 407.102 0 2.22 0.092 0.457 -0.372
2018 5 12 4 8 -1 -22.791 -26.62501 180.3315 997.2843 296.2738 405.09 NA NA NA 0 0.58 NA NA NA
2018 5 12 4 8 13 -21.63699 -27.39604 6672.81 452.0106 330.1273 405.34 NA NA NA 0 0.83 NA NA NA
2018 5 12 4 8 -1 -18.14915 -29.64314 12134.9 210.1504 344.8293 405.73 404.7018 404.6185 405.3679 0 1.21 1.028 1.112 0.362
2018 5 12 4 8 14 -16.63234 -30.58633 3558.595 668.8056 314.5284 406.51 406.2505 405.7383 NA 0 1.99 0.26 0.772 NA
2018 5 12 4 8 -1 -15.8403 -31.072 179.927 996.0053 298.7385 405.18 405.4481 404.877 405.1871 0 0.66 -0.268 0.303 -0.007
2018 5 12 4 8 15 -14.78333 -31.71301 5718.559 512.1806 326.4852 406.65 406.5846 406.2657 406.6955 0 2.13 0.065 0.384 -0.046
2018 5 12 4 8 15 -13.13047 -32.09752 10365.46 275.4117 342.2715 408.34 NA NA NA 0 3.82 NA NA NA
2018 5 12 4 8 15 -9.224133 -32.79273 11022.61 250.786 344.7176 409.19 NA NA NA 0 4.67 NA NA NA
2018 5 12 4 8 -1 -7.162694 -33.67884 8224.697 372.887 337.7477 408.26 408.2272 407.9638 408.603 0 3.74 0.033 0.296 -0.343
2018 5 14 4 9 -1 -8.009753 -34.66925 2810.857 733.3411 311.6748 406.08 NA 405.8044 405.9689 0 1.56 NA 0.276 0.111
2018 5 14 4 9 1 -7.488686 -34.09212 5843.478 503.8899 328.5687 406.19 NA 406.5436 406.5103 0 1.67 NA -0.354 -0.32
2018 5 14 4 9 1 -6.743269 -33.00123 8720.376 346.3039 340.8088 407.2 NA 407.1389 407.3003 0 2.68 NA 0.061 -0.1
2018 5 14 4 9 -1 -5.576103 -29.01076 1114.121 894.3711 302.4573 406.2 406.5001 406.2077 406.6333 0 1.68 -0.3 -0.008 -0.433
2018 5 14 4 9 2 -5.453244 -28.44394 184.1262 994.1985 300.2498 406.75 406.7117 406.5443 406.8534 0 2.23 0.038 0.206 -0.103
2018 5 14 4 9 -1 -3.918515 -28.26178 7060.083 431.6343 334.9575 407.54 406.7349 406.8799 407.1106 0 3.02 0.805 0.66 0.429
2018 5 14 4 9 3 -2.536017 -28.42132 9400.898 315.8098 342.1351 407.96 408.6704 407.8726 408.0506 0 3.44 -0.71 0.087 -0.091
2018 5 14 4 9 4 1.222971 -28.31311 184.5006 994.216 299.39 407.26 407.2355 407.0735 NA 0 2.74 0.024 0.186 NA
2018 5 14 4 9 -1 1.496623 -27.88452 2881.216 725.8568 311.3869 407.38 407.6098 407.2706 407.3022 0 2.86 -0.23 0.109 0.078
2018 5 14 4 9 5 1.936209 -27.40217 6818.565 445.0659 331.5884 407.03 406.9585 406.895 407.1176 0 2.51 0.071 0.135 -0.088
2018 5 14 4 9 5 4.122252 -27.82817 9424.399 314.786 343.2963 408.6 408.5049 408.6236 408.8243 0 4.08 0.095 -0.024 -0.224
2018 5 14 4 9 -1 5.259023 -28.52588 7307.696 418.1901 334.2681 408.42 408.4327 408.262 408.5915 0 3.9 -0.013 0.158 -0.171
2018 5 14 4 9 6 5.415454 -28.3448 4155.194 622.858 317.3898 408.36 408.4764 408.2089 NA 0 3.84 -0.116 0.151 NA
2018 5 14 4 9 -1 5.466887 -27.28879 182.6944 994.0602 298.9236 410.07 409.9747 409.9732 410.2575 0 5.55 0.095 0.097 -0.188
2018 5 14 4 9 7 5.491369 -26.76609 2629.036 747.8142 310.7055 409.91 410.5809 409.8486 410.1584 0 5.39 -0.671 0.061 -0.248
2018 5 14 4 9 7 5.53193 -25.87578 6797.783 445.8822 332.1699 407.23 407.1669 407.3118 407.0581 0 2.71 0.063 -0.082 0.172
2018 5 14 4 9 -1 6.503236 -23.41248 9844.906 296.9818 344.3774 409.74 409.5327 409.5644 409.8543 0 5.22 0.207 0.176 -0.114
2018 5 14 4 9 8 8.025679 -23.97238 1366.186 867.5069 306.7663 412.45 412.5657 412.279 412.4028 0 7.93 -0.116 0.171 0.047
2018 5 14 4 9 -1 8.539545 -24.16216 334.8847 976.3602 296.5241 411.48 409.5816 411.3463 411.5342 0 6.96 1.898 0.134 -0.054
2018 5 14 4 9 9 9.407656 -24.4845 4637.565 586.3163 320.3818 409.27 409.2697 409.1623 409.366 0 4.75 0 0.108 -0.096
2018 5 14 4 9 9 10.52646 -24.90238 9000.343 333.3879 340.883 409.5 409.1533 409.3625 NA 0 4.98 0.347 0.137 NA
2018 5 14 4 9 9 11.7793 -25.37404 10683.41 263.4747 345.8726 408.77 408.6462 408.6369 408.8349 0 4.25 0.124 0.133 -0.065
2018 5 14 4 9 -1 13.50839 -26.03286 8856.974 340.5665 338.8119 409.44 409.1928 409.3588 409.7238 0 4.92 0.247 0.081 -0.284
2018 5 14 4 9 -1 15.7471 -26.38617 194.6821 994.1081 294.662 412.12 411.9663 411.9482 412.1261 0 7.61 0.154 0.172 -0.006
2018 5 14 4 9 11 17.43397 -26.41995 7811.376 391.4923 334.5238 409.2 409.2803 409.2329 409.5859 0 4.69 -0.08 -0.033 -0.386
2018 5 14 4 9 -1 21.10218 -26.49618 3627.168 663.4336 314.9637 410.21 406.7619 409.9822 410.3037 0 5.7 3.448 0.228 -0.094
2018 5 14 4 9 12 21.84303 -26.50139 185.3059 997.367 293.5628 412.44 412.2553 412.1977 412.4111 0 7.93 0.185 0.242 0.029
2018 5 14 4 9 -1 22.2093 -26.51944 2076.536 798.0779 309.3759 411.44 411.861 411.273 411.4503 0 6.93 -0.421 0.167 -0.01
2018 5 14 4 9 13 27.76965 -26.8819 10432.33 263.1621 336.2085 411.58 411.1384 411.3881 411.467 0 7.07 0.442 0.192 0.113
2018 5 14 4 9 -1 31.78092 -27.21615 3306.825 688.1545 306.3672 412.36 412.3659 412.2616 412.4888 0 7.85 -0.006 0.098 -0.129
2018 5 14 4 9 -1 36.02559 -27.21329 12504.83 188.5139 342.6668 409.9 NA 409.8322 410.0122 1 5.39 NA 0.068 -0.112
2018 5 14 4 9 16 37.39574 -27.16985 7110.403 421.2902 320.6273 412.33 NA 412.3869 412.3526 0 7.82 NA -0.057 -0.023
2018 5 17 4 10 -1 38.94396 -27.06172 2112.146 800.7068 300.0349 412.54 NA 412.3152 412.626 0 8.05 NA 0.225 -0.086
2018 5 17 4 10 1 39.42217 -26.16529 6018.951 487.1608 316.5178 411.96 NA 411.8839 412.1689 0 7.47 NA 0.076 -0.209
2018 5 17 4 10 1 43.75407 -24.51884 8226.645 359.8878 324.5502 411.74 411.7717 411.6896 412.2028 0 7.25 -0.032 0.05 -0.463
2018 5 17 4 10 -1 45.80867 -23.65065 5680.684 508.332 317.5356 412.26 412.1796 412.1211 412.3784 0 7.77 0.08 0.139 -0.118
2018 5 17 4 10 -1 46.98429 -23.12322 174.6786 1002.919 284.88 412.72 412.7316 412.4133 412.73 0 8.23 -0.012 0.307 -0.01
2018 5 17 4 10 3 47.60519 -22.83446 3269.23 688.311 307.6739 412.85 413.043 412.8008 412.8138 0 8.36 -0.193 0.049 0.036
2018 5 17 4 10 -1 51.08493 -21.09079 4092.522 618.4486 311.5545 412.94 412.973 412.7055 412.9265 0 8.45 -0.033 0.235 0.014
2018 5 17 4 10 5 52.09547 -20.55295 317.5283 980.5367 286.2325 412.49 412.3752 412.2083 412.6037 0 8 0.115 0.282 -0.114
2018 5 17 4 10 5 53.5752 -19.71671 6459.797 450.7269 319.1919 411.61 411.6411 411.4057 411.7786 0 7.12 -0.031 0.204 -0.169
2018 5 17 4 10 5 57.059 -17.47659 8019.139 360.4852 323.3863 411.73 411.7113 411.5519 411.9226 0 7.24 0.019 0.178 -0.193
2018 5 17 4 10 -1 58.82472 -16.16425 1639.056 833.3534 287.4021 413.17 413.1375 412.9854 412.8643 0 8.68 0.033 0.185 0.306
2018 5 17 4 10 -1 59.47843 -15.64119 204.5507 996.3051 281.4774 413.86 413.9772 413.6314 413.5277 0 9.37 -0.117 0.229 0.332
2018 5 17 4 10 7 61.01975 -14.66637 7176.827 401.0026 316.4172 412.01 412.0419 412.0162 412.0697 0 7.52 -0.032 -0.006 -0.06
2018 5 17 4 10 7 61.45853 -21.29303 8397.871 333.0356 318.3656 411.62 411.4504 411.6104 411.6678 0 7.13 0.17 0.01 -0.048
2018 5 17 4 10 -1 61.56291 -25.94961 8332.322 329.5242 313.9966 412.15 412.1273 412.1026 412.1167 0 7.65 0.023 0.047 0.033
2018 5 17 4 10 -1 62.65008 -32.77097 199.1556 973.0151 277.7939 414.08 414.1963 413.9251 414.135 0 9.58 -0.116 0.155 -0.055
2018 5 17 4 10 9 63.20253 -35.13974 5342.694 488.3397 299.3777 413.28 413.3182 413.2568 413.3208 0 8.78 -0.038 0.023 -0.041
2018 5 17 4 10 9 64.28716 -40.8723 8070.032 326.9323 313.9275 409.5 409.3593 409.494 409.3662 0 5 0.141 0.006 0.134
2018 5 17 4 10 -1 64.61622 -51.80729 6247.896 422.9252 302.8507 409.25 409.4631 409.1639 409.3224 1 4.75 -0.213 0.086 -0.072
2018 5 17 4 10 11 64.77166 -55.44898 351.9637 937.2227 275.9145 413.94 413.9417 413.5111 413.728 0 9.44 -0.002 0.429 0.212
2018 5 17 4 10 11 65.21868 -55.75708 2684.192 696.8576 289.0681 413.94 413.948 413.5968 NA 0 9.44 -0.008 0.343 NA
2018 5 17 4 10 11 66.18027 -56.45789 6591.241 410.5879 305.9543 413.12 412.9704 412.9868 413.5025 0 8.62 0.15 0.133 -0.382
2018 5 17 4 10 11 67.06859 -57.15728 9041.882 286.1621 314.3399 411.95 411.8291 411.8506 412.2152 0 7.45 0.121 0.099 -0.265
2018 5 17 4 10 11 69.3502 -59.22827 10863.41 217.1908 348.9027 405.26 405.1526 405.2734 405.5612 1 0.76 0.107 -0.013 -0.301
2018 5 17 4 10 -1 73.19391 -63.40905 10898.42 217.1562 351.4559 403.01 402.6898 402.8354 403.0268 1 -1.5 0.32 0.175 -0.017
2018 5 17 4 10 -1 75.3066 -66.18899 10901.66 217.1918 354.102 402.68 402.5022 402.6535 402.9128 1 -1.83 0.178 0.026 -0.233
2018 5 17 4 10 -1 74.89464 -63.4539 10913.02 216.6231 353.6186 403.21 403.0767 403.2025 NA 1 -1.3 0.133 0.007 NA
2018 5 17 4 10 -1 68.42802 -52.51367 6837.265 402.2273 308.8723 413.01 412.7341 412.9715 413.1142 0 8.5 0.276 0.038 -0.104
2018 5 18 4 11 -1 66.56578 -51.60024 4025.535 587.3409 292.863 414.05 NA 413.8011 414.1242 0 9.49 NA 0.249 -0.074
2018 5 18 4 11 1 58.43826 -60.74882 10495.14 228.4045 350.7437 403.32 NA 403.301 403.444 1 -1.24 NA 0.019 -0.124
2018 5 18 4 11 -1 52.88441 -64.30135 11296.52 207.5833 357.4557 403.51 NA 402.8094 403.5338 1 -1.05 NA 0.701 -0.024
2018 5 18 4 11 -1 47.12501 -67.7633 11605.49 209.195 344.8858 404.48 NA 403.9284 404.6332 1 -0.07 NA 0.552 -0.153
2018 5 19 4 12 -1 45.32755 -68.57729 3716.881 654.269 309.6381 412.82 NA 412.8792 413.1085 0 8.31 NA -0.059 -0.288
2018 5 19 4 12 1 46.00818 -68.93789 6272.064 470.5091 320.2449 412.58 NA 412.628 412.6594 0 8.07 NA -0.048 -0.079
2018 5 19 4 12 1 47.53027 -70.43026 8834.178 329.8985 329.7201 411.83 411.96 411.8515 412.0612 0 7.33 -0.13 -0.022 -0.231
2018 5 19 4 12 -1 49.98387 -72.8229 8742.82 329.9643 328.2564 411.49 411.4719 411.3775 411.6563 0 6.99 0.018 0.113 -0.166
2018 5 19 4 12 -1 53.07195 -75.73079 8587.101 330.0605 322.6565 413.52 413.6746 413.59 413.7503 0 9.02 -0.155 -0.07 -0.23
2018 5 19 4 12 -1 56.20558 -79.00077 8385.443 330.0036 321.8147 411.33 411.4353 411.4521 411.5775 0 6.83 -0.105 -0.122 -0.248
2018 5 19 4 12 -1 59.64711 -82.26088 8244.954 329.9324 305.9721 413.01 413.1164 412.9662 413.4215 0 8.51 -0.106 0.044 -0.411
2018 5 19 4 12 -1 60.98224 -83.1834 4707.041 550.0342 297.981 413.18 413.652 413.4135 414.0166 0 8.68 -0.472 -0.233 -0.837
2018 5 19 4 12 2 62.02535 -83.67745 196.9822 989.5004 268.2361 414.76 415.097 414.8219 NA 0 10.26 -0.337 -0.062 NA
2018 5 19 4 12 -1 62.48568 -83.7824 1411.873 846.5712 279.8878 415.03 414.9574 414.9073 415.1101 0 10.53 0.073 0.123 -0.08
2018 5 19 4 12 3 63.3685 -83.98701 5750.489 472.1256 300.0997 413.38 413.6522 413.6297 413.6936 0 8.88 -0.272 -0.25 -0.314
2018 5 19 4 12 3 64.95616 -84.83729 8724.178 301.3185 312.6742 407.17 407.067 407.2256 407.0408 1 2.67 0.103 -0.056 0.129
2018 5 19 4 12 -1 68.74494 -87.45719 9285.806 274.1872 334.4102 404.32 404.4444 404.1793 404.0978 1 -0.18 -0.124 0.141 0.222
2018 5 19 4 12 -1 70.01608 -88.60698 3653.358 621.0112 289.249 413.44 414.3924 413.4791 413.5614 0 8.94 -0.952 -0.039 -0.121
2018 5 19 4 12 -1 70.9857 -89.58699 487.3907 945.6916 267.8953 414.72 415.1184 414.583 414.1386 0 10.22 -0.398 0.137 0.581
2018 5 19 4 12 5 71.90806 -90.62065 5160.118 504.4913 295.2331 412.48 412.3502 412.3335 412.2348 0 7.98 0.13 0.147 0.245
2018 5 19 4 12 -1 74.59243 -94.03228 9253.918 278.4399 323.373 407.92 407.4739 407.6494 407.6072 1 3.42 0.446 0.271 0.313
2018 5 19 4 12 -1 76.62277 -97.11954 378.9627 960.0959 268.2962 414.74 414.1259 414.5538 414.3802 0 10.25 0.614 0.186 0.36
2018 5 19 4 12 7 78.00234 -100.0087 7190.538 382.8277 305.5136 412.02 415.5034 411.8883 411.672 0 7.53 -3.483 0.132 0.348
2018 5 19 4 12 -1 81.69055 -112.1661 250.5888 986.5786 266.0605 415.18 417.3323 414.7764 414.5805 0 10.69 -2.152 0.404 0.6
2018 5 19 4 12 9 82.92315 -119.8545 7619.407 364.7177 307.7137 411.21 410.2241 411.2039 411.1163 0 6.72 0.986 0.006 0.094
2018 5 19 4 12 -1 79.0442 -131.0157 213.3132 998.4653 266.129 415.79 415.7375 415.5646 415.5347 0 11.3 0.053 0.225 0.255
2018 5 19 4 12 11 77.81884 -132.8801 5776.157 477.0299 300.4313 412.78 412.659 412.6686 412.6339 0 8.29 0.121 0.111 0.146
2018 5 19 4 12 -1 75.45822 -135.5696 8550.53 317.2119 312.1702 409.81 409.1742 409.6429 410.0485 0 5.32 0.636 0.167 -0.238
2018 5 19 4 12 12 74.60557 -136.337 4668.029 555.3456 296.2858 412.74 412.7495 412.5191 412.6222 0 8.25 -0.01 0.221 0.118
2018 5 19 4 12 -1 73.38469 -137.5875 297.1542 986.4867 263.8361 415.73 415.8455 415.5937 415.7658 0 11.24 -0.115 0.136 -0.036
2018 5 19 4 12 13 73.07976 -137.891 1826.602 809.4882 281.2807 NA 413.1311 414.5462 414.6809 0 NA NA NA NA
2018 5 19 4 12 13 67.76542 -143.1574 12071.68 188.4233 365.303 402.82 402.6494 402.7734 403.156 1 -1.67 0.171 0.047 -0.336
2018 5 19 4 12 -1 66.55593 -144.7882 12073.98 188.4222 363.3183 404.01 403.8151 404.0566 404.4855 1 -0.48 0.195 -0.047 -0.476
2018 5 19 4 12 -1 65.36284 -146.2309 12077.73 188.3859 363.4211 403.92 403.5899 403.9124 404.3908 1 -0.57 0.33 0.008 -0.471
2018 5 21 4 12 -1 63.36561 -148.2899 12070.48 188.6136 364.872 403.03 402.8482 402.8789 403.4718 1 -1.44 0.182 0.151 -0.442
2018 5 21 4 12 14 62.47941 -149.4459 6508.99 433 309.2783 412.78 415.5612 412.5506 413.3639 0 8.31 -2.781 0.229 -0.584
2018 5 21 4 13 1 59.55844 -146.6637 9082.235 288.0176 324.5102 407.79 407.4822 407.6619 407.823 1 3.32 0.308 0.128 -0.033
2018 5 21 4 13 -1 58.35638 -145.5376 6146.66 442.5824 304.2083 413.1 412.9897 412.7986 412.9711 0 8.63 0.11 0.301 0.129
2018 5 21 4 13 2 57.86379 -145.1796 3113.343 669.8568 291.8614 414.74 415.0366 414.5208 415.204 0 10.27 -0.297 0.219 -0.464
2018 5 21 4 13 2 57.13652 -144.6694 184.5689 971.0643 281.4061 414.47 414.5099 414.2193 414.9295 0 10 -0.04 0.251 -0.459
2018 5 21 4 13 -1 56.31612 -144.1197 3959.626 597.1246 293.9165 414.6 414.6587 414.4655 414.427 0 10.13 -0.059 0.135 0.173
2018 5 21 4 13 3 55.33345 -143.4925 7686.152 353.0572 312.4352 410.2 410.1469 410.1767 410.2193 0 5.73 0.053 0.023 -0.019
2018 5 21 4 13 3 54.31184 -142.8581 9091.774 287.9993 331.9863 405.68 405.5945 405.6291 405.9834 1 1.21 0.086 0.051 -0.303
2018 5 21 4 13 3 52.34682 -141.7169 9799.539 262.7892 340.3365 404.65 404.563 404.6267 404.753 1 0.18 0.087 0.023 -0.103
2018 5 21 4 13 -1 51.26079 -141.1307 9508.716 277.2284 333.8352 405.04 404.8152 404.9493 405.0343 1 0.57 0.225 0.091 0.006
2018 5 21 4 13 4 50.44835 -140.7116 4962.976 532.7317 304.0901 412.8 411.9933 412.7026 412.7801 0 8.33 0.807 0.097 0.02
2018 5 21 4 13 4 49.80585 -140.3907 842.6384 906.7506 284.346 414.67 414.8314 414.5349 414.8557 0 10.2 -0.161 0.135 -0.186
2018 5 21 4 13 -1 49.08871 -140.0425 1415.73 845.0848 285.628 414.61 414.7882 414.4472 414.3816 0 10.14 -0.178 0.163 0.228
2018 5 21 4 13 5 48.15883 -139.6359 5939.684 474.4764 315.6994 412.97 413.4057 412.8246 412.5202 0 8.5 -0.436 0.145 0.45
2018 5 21 4 13 5 47.09342 -139.192 9441.506 294.5501 331.146 412.26 412.07 412.2585 412.01 0 7.79 0.19 0.001 0.25
2018 5 21 4 13 5 45.97797 -138.7464 10273.37 262.7998 333.0923 412.28 412.0369 412.1128 NA 0 7.81 0.243 0.167 NA
2018 5 21 4 13 -1 44.8354 -138.3088 9835.939 282.6642 332.1855 412.53 412.1933 412.3912 412.5645 0 8.06 0.337 0.139 -0.035
2018 5 21 4 13 6 43.96455 -137.9571 5436.168 519.4679 315.9232 411.51 411.4572 411.0779 411.593 0 7.04 0.053 0.432 -0.083
2018 5 21 4 13 6 43.29231 -137.259 790.2802 926.1472 289.7593 413.33 413.2829 413.1586 413.6578 0 8.86 0.047 0.171 -0.328
2018 5 21 4 13 -1 41.7761 -135.7423 6016.768 485.2044 320.7622 412.46 412.4093 412.2958 412.2581 0 7.99 0.051 0.164 0.202
2018 5 21 4 13 7 40.89772 -134.1243 10365.42 265.7536 334.7746 NA 411.7547 411.844 411.7935 0 NA NA NA NA
2018 5 21 4 13 -1 41.39658 -132.3803 9625.488 296.1833 331.2765 NA 412.898 412.9388 413.141 0 NA NA NA NA
2018 5 21 4 13 8 41.5159 -131.1091 4970.849 556.4957 316.4953 412.7 412.9404 412.525 413.1853 0 8.23 -0.24 0.175 -0.485
