year mon day hour min sec camp flt prof lat lon alt pressure theta co2 co2qcls co2oms co2ao2 ch4pfp ch4qcls sf6pfp strat h2oref n2oref o3ref co2mspo co2mqcls co2moms co2mao2 ch4mqcls
2009 11 22 18 51 19.5 2 11 145 61.06358 -148.298 6434.413 420.2447 300.9261 387.17 NA NA 387.5237 1845.31 NA 7.04 0 333 322.5783 48.66667 2.05 NA NA -0.354 NA
2009 11 22 19 10 3.5 2 11 0 59.67553 -144.3861 12057.57 178.9185 370.8338 385.41 NA NA 385.5344 1790.35 NA 6.83 1 9.391066 319.8983 156.9444 0.287 NA NA -0.124 NA
2009 11 22 19 39 49 2 11 0 57.14378 -138.5974 12139.95 178.8209 365.5433 385.5 NA NA 385.5908 1791.7 NA 6.82 0 6.220196 320.2283 142.7059 0.367 NA NA -0.091 NA
2009 11 22 19 56 27 2 11 0 55.60315 -135.6677 12185.84 178.9083 365.6124 385.48 NA NA 385.3345 1795.03 NA 6.83 0 6.224808 320.1883 142.5294 0.341 NA NA 0.146 NA
2009 11 22 20 13 9 2 11 0 54.02125 -132.8653 12234.51 178.9267 365.4145 385.58 NA NA 385.5575 1786.29 NA 6.76 1 6.606598 318.5583 177.0588 0.442 NA NA 0.022 NA
2009 11 22 20 29 48.5 2 11 146 52.56983 -129.8721 11792.3 192.827 353.1733 385.54 NA NA 386.0007 1796.77 NA 6.8 0 8.212598 320.1483 138.5625 0.405 NA NA -0.461 NA
2009 11 22 20 41 59 2 11 146 51.40768 -127.7093 6409.984 436.5343 311.2921 386.95 NA NA 386.6666 1835.89 NA 6.95 0 278 322.5183 53.35294 1.817 NA NA 0.283 NA
2009 11 22 20 58 41.5 2 11 146 50.26784 -125.7684 2077.683 778.3713 285.887 389.2 NA NA NA 1870.23 NA 7.05 0 5233.821 322.5683 36.72222 4.07 NA NA NA NA
2009 11 22 21 6 15.5 2 11 147 49.91544 -125.213 1076.94 882.51 283.0198 390.49 NA NA 390.9587 1877.31 NA 7.01 0 6199.163 322.4283 33.25 5.358 NA NA -0.469 NA
2009 11 22 21 13 6 2 11 147 49.62291 -124.569 4566.278 561.8637 298.4258 387.57 NA NA 387.9411 1857.96 NA 7.01 0 1156.408 322.4183 49.76471 2.436 NA NA -0.371 NA
2009 11 22 21 27 1 2 11 147 48.79145 -121.9988 10887.74 223.456 340.8436 385.98 NA NA 385.7006 1772.2 NA 6.71 1 8.698462 314.8683 232.7647 0.841 NA NA 0.279 NA
2010 3 24 21 11 38 3 1 9 53.60409 -113.796 3111.15 689.49 289.9091 393.06 393.272 392.992 393.8599 1861.98 1867.569 7.21 0 3487.333 322.5008 50.46667 8.124 -0.212 0.068 -0.8 -5.589
2010 3 24 21 19 8.5 3 1 9 54.15402 -114.5297 6480.738 436.2968 305.4185 393.56 393.5875 393.6356 393.5829 1872.47 1874.066 7.29 0 131.8125 322.6008 54.5625 8.626 -0.027 -0.076 -0.023 -1.596
2010 3 24 21 29 8.5 3 1 9 54.96488 -115.6582 7193.483 393.6733 306.3359 393.2 392.8363 NA 393.1666 1864.75 1866.069 7.23 0 297.5 322.5908 56.6875 8.27 0.364 NA 0.033 -1.319
2010 3 24 21 47 28.5 3 1 9 56.41674 -117.8972 7177.13 393.6413 306.0384 393.03 NA 392.9644 393.0383 1858.15 NA 7.24 0 540.1875 322.4708 55.25 8.106 NA 0.066 -0.008 NA
2010 3 24 22 17 28.5 3 1 0 58.68927 -122.553 9486.486 275.4367 309.9006 392.44 392.1075 392.5856 392.8805 1848.26 1857.08 7.25 0 60.4 322.3908 64.5625 7.526 0.332 -0.146 -0.44 -8.82
2010 3 24 22 38 42.5 3 1 10 59.63832 -126.4663 4150.55 594.5054 294.8652 393.14 393.0521 393.0814 NA 1865.11 1876.65 7.26 0 2732.5 322.4408 53.92857 8.233 0.088 0.059 NA -11.54
2010 3 24 22 56 3 3 1 10 60.1198 -128.9278 1404.706 848.2115 266.3618 396.38 396.3127 396.2387 396.5483 1903.03 1913.112 7.24 0 1853.333 322.9208 40.26667 11.479 0.067 0.141 -0.168 -10.082
2010 3 24 23 22 57 3 1 11 60.34021 -131.6142 8201.822 330.1464 305.8241 392.5 392.1493 392.5653 NA 1851.02 1857.216 7.24 0 141 322.1808 64.4 7.608 0.351 -0.065 NA -6.196
2010 3 24 23 45 31.5 3 1 0 60.75005 -136.9164 11612.32 193.0662 362.2043 384.89 NA 384.7487 385.0946 1666.34 NA 6.54 1 4.548333 293.2408 683.0417 0.005 NA 0.141 -0.205 NA
2010 3 25 0 12 16 3 1 12 61.03228 -143.9035 12032.8 180.4785 373.4403 384.61 384.2211 384.3589 NA 1641.25 1648.836 6.45 1 4.211111 286.5708 737.4074 -0.272 0.389 0.251 NA -7.586
2010 3 25 0 27 12 3 1 12 61.03286 -147.6871 5975.753 451.6268 296.5719 393.42 392.9387 393.1467 393.5354 1865.54 1885.024 7.3 0 384 322.3008 62.26667 8.535 0.481 0.273 -0.115 -19.484
2010 3 25 0 41 52 3 1 12 61.13213 -150.3294 780.3288 908.5941 279.4764 394.48 394.7687 394.4113 394.1355 1881.32 NA 7.24 0 5341.333 322.8708 49.26667 9.593 -0.289 0.069 0.344 NA
2010 3 26 18 27 53 3 2 14 63.79436 -148.7109 3785.973 610.539 289.2086 393 392.4747 NA 393.5781 1862.61 1870.475 7.21 0 255.0667 322.2058 59.86667 7.873 0.525 NA -0.578 -7.865
2010 3 26 18 33 58 3 2 14 64.28723 -148.3829 1930.41 781.001 277.9654 394.28 393.98 394.4747 NA 1879.62 1883.843 7.11 0 3490 322.5758 48.2 9.16 0.3 -0.195 NA -4.223
2010 3 26 18 49 22 3 2 15 65.04009 -147.437 2481.38 725.3 280.6861 394.02 394.0264 393.5073 394.5202 1874.97 1882.258 7.19 0 401.6 322.7158 56 8.918 -0.006 0.513 -0.5 -7.288
2010 3 26 18 54 42.5 3 2 15 65.53095 -147.514 4828.583 527.6365 296.825 392.79 NA 392.8893 392.8114 1857.27 NA 7.26 0 111.4929 322.3258 56 7.694 NA -0.099 -0.021 NA
2010 3 26 19 3 16.5 3 2 15 66.45566 -147.6644 8041.596 330.3329 307.658 392.29 392.0477 392.3493 392.4061 1847.13 1856.596 7.16 0 58.24286 322.2758 54.57143 7.199 0.242 -0.059 -0.116 -9.466
2010 3 26 19 20 52 3 2 16 68.43623 -148.0303 6677.886 400.2988 296.6976 391.94 NA NA 391.5527 1846.2 NA 7.1 0 39.74 321.8958 73.46667 6.847 NA NA 0.387 NA
2010 3 26 19 26 15.5 3 2 16 68.97997 -148.1424 4291.652 563.6247 286.4448 395.73 394.7636 392.1407 NA 1896.12 1896.613 7.21 0 308.8571 323.1058 58.92857 10.636 0.966 3.589 NA -0.493
2010 3 26 19 36 39.5 3 2 16 69.85931 -148.3367 1432.978 833.804 265.0666 394.96 NA 394.2821 394.8027 1887.61 NA 7.15 0 705.4286 322.7158 46.35714 9.864 NA 0.678 0.157 NA
2010 3 26 19 56 30.5 3 2 17 70.41667 -148.6983 2265.543 742.4227 268.416 394.92 394.8757 394.5293 394.7979 1887.51 1896.26 NA 0 419.8571 322.6658 47.5 9.821 0.044 0.391 0.122 -8.75
2010 3 26 20 7 25.5 3 2 17 71.27939 -148.7448 6869.605 380.1065 305.151 387.49 NA 389.1421 386.9504 1776.82 NA 6.83 1 12.51429 314.4258 254.6429 2.392 NA -1.652 0.54 NA
2010 3 26 20 20 23 3 2 18 72.52431 -148.8178 5359.299 473.8025 286.8857 391.55 391.194 NA NA 1846.65 1854.603 7.14 0 49.74667 321.3658 86 6.457 0.356 NA NA -7.953
2010 3 26 20 27 1 3 2 18 73.01826 -148.8501 2570.525 707.7437 270.5971 395.14 394.1967 394.23 394.6666 1887.92 1894.142 7.16 0 912.0667 322.8158 50.26667 10.049 0.943 0.91 0.473 -6.222
2010 3 26 20 35 53 3 2 18 73.5638 -148.8874 162.3512 987.8326 248.1513 395.23 NA 395.0033 395.1825 1894.93 NA 7.19 0 696.1333 322.6658 1.2 10.142 NA 0.227 0.048 NA
2010 3 26 20 43 57.5 3 2 19 74.03402 -148.9219 1224.075 852.2435 261.4199 394.89 394.9669 394.1236 395.381 1888.14 1904.899 7.22 0 1165.714 322.5558 47.07143 9.805 -0.077 0.766 -0.491 -16.759
2010 3 26 20 48 52 3 2 19 74.36147 -148.9472 3278.763 641.9837 275.0622 394.68 394.57 393.7673 394.5045 1884.06 1892.82 7.17 0 735.3333 322.8758 52 9.596 0.11 0.913 0.175 -8.76
2010 3 26 20 54 37 3 2 19 74.87593 -148.9889 5718.029 451.3699 287.1348 392.13 NA 389.506 391.9474 1847.35 NA 7.2 0 53.42 321.3758 79.06667 7.048 NA 2.624 0.183 NA
2010 3 26 21 1 5 3 2 19 75.48105 -149.0004 7825.012 329.8268 315.4894 386.08 385.956 387.515 386.1307 1737.88 1745.378 6.77 1 10.72 307.8258 372.4 1 0.124 -1.435 -0.051 -7.498
2010 3 26 21 16 11 3 2 20 76.78158 -148.9998 2956.538 677.6615 274.1669 393.93 393.39 395.2127 394.0368 1877.31 1887.61 7.25 0 995.1333 322.4958 53.53333 8.85 0.54 -1.283 -0.107 -10.3
2010 3 26 21 26 0.5 3 2 20 77.38282 -149.0004 158.6563 996.173 248.0926 395.09 394.8715 394.9479 395.3371 1893.17 1901.167 7.21 0 711.7143 322.5158 16.14286 10.01 0.218 0.142 -0.247 -7.997
2010 3 26 21 35 46 3 2 21 77.95702 -149.0005 2143.598 762.0626 270.1857 395.22 NA 394.7085 395.5601 1892.11 NA 7.19 0 1330.769 322.8158 47.46154 10.14 NA 0.512 -0.34 NA
2010 3 26 21 42 32 3 2 21 78.40889 -148.9992 5019.255 509.1622 285.3602 392.99 392.8867 394.1887 392.9211 1864.59 1870.633 7.24 0 251.7333 322.2358 62.46667 7.91 0.103 -1.199 0.069 -6.043
2010 3 26 21 54 55.5 3 2 22 79.46063 -148.9962 7689.448 342.0104 302.7841 389.54 NA 390.3975 NA 1811.81 NA 6.98 1 21.4875 318.4858 146.5625 4.46 NA -0.857 NA NA
2010 3 26 22 6 14.5 3 2 22 80.48225 -149 2882.46 694.367 273.8637 393.49 NA 393.2019 393.6511 1877.17 NA 7.21 0 755.9375 322.4658 52.75 8.414 NA 0.288 -0.161 NA
2010 3 26 22 16 7.5 3 2 23 81.09507 -148.9988 162.0677 1007.48 244.8469 395.12 394.8306 394.9663 394.9384 1898.99 1903.991 7.18 0 579.25 322.6458 3.5 10.051 0.289 0.154 0.182 -5.001
2010 3 26 22 21 49.5 3 2 23 81.41902 -148.9994 455.3724 968.1196 251.0985 395.13 NA 395.4275 395.1181 1895.7 NA 7.21 0 925.875 322.7258 42.6875 10.065 NA -0.298 0.012 NA
2010 3 26 22 26 4.5 3 2 23 81.66667 -148.9995 2199.824 764.579 270.5554 393.38 393.3533 393.9781 393.9591 1873.13 1881.283 7.19 0 983.5 322.4658 50.6875 8.317 0.027 -0.598 -0.579 -8.153
2010 3 26 22 28 50.5 3 2 23 81.83903 -148.9996 3364.494 651.1976 275.9819 395.06 395.0713 NA 395.2461 1888.13 1898.4 7.18 0 589.3125 322.7558 50.5625 9.999 -0.011 NA -0.186 -10.27
2010 3 26 22 43 36.5 3 2 23 83.07576 -149.0041 8001.606 329.5386 308.2098 387.96 387.6831 387.8194 388.6829 1784.89 1788.307 6.86 1 17.475 315.2558 222.3125 2.909 0.277 0.141 -0.723 -3.417
2010 3 26 23 25 8.5 3 2 0 81.38634 -148.9376 12656.45 161.914 385.4909 384.26 NA 383.8712 385.0885 1604.38 NA 6.4 1 4.69375 277.6958 926.3333 -0.772 NA 0.389 -0.829 NA
2010 3 27 0 42 0.5 3 2 0 70.93497 -149.1173 12598.65 161.6728 391.0203 384.7 384.1892 384.0654 385.0603 1631.24 1630.265 6.42 1 4.258333 283.9958 857.4583 -0.257 0.511 0.635 -0.36 0.975
2010 3 27 1 26 19.5 3 2 24 65.10942 -150.0736 7724.767 344.5598 306.2456 391.29 390.7343 391.2119 391.5719 1825.26 1835.845 7.09 0 174.3125 322.0458 62.75 6.399 0.556 0.078 -0.282 -10.585
2010 3 29 18 38 18 3 3 0 58.62953 -156.6794 11522.62 187.4842 368.1535 385.23 384.82 384.9313 385.3394 1674.51 NA 6.58 1 4.280667 294.5582 617.5333 0.183 0.41 0.299 -0.109 NA
2010 3 29 19 8 53.5 3 3 26 55.83847 -161.3492 5070.778 494.2161 289.4672 392.56 392.0007 392.29 392.5422 1854.79 1865.988 7.23 0 229 321.8582 71.57143 7.517 0.559 0.27 0.018 -11.198
2010 3 29 19 24 24.5 3 3 26 55.00552 -162.5346 1182.812 849.351 264.9193 394.86 NA 394.7429 395.0995 1886.65 NA 7.19 0 993.5714 322.5482 33.64286 9.812 NA 0.117 -0.239 NA
2010 3 29 19 39 32.5 3 3 27 55.20418 -162.8373 4251.235 556.5216 284.0606 394.18 394.1221 394.2825 NA 1876.13 1879.708 7.19 0 507.9286 322.5182 58.07143 9.127 0.058 -0.103 NA -3.578
2010 3 29 19 49 18.5 3 3 27 54.32355 -162.3054 7830.649 329.0184 306.6239 391.05 391.035 391.0636 391.4657 1826.43 1827.911 7.07 0 43.50714 321.3082 87.21429 5.994 0.015 -0.014 -0.416 -1.481
2010 3 29 20 1 23.5 3 3 28 53.19439 -161.6559 4188.351 564.1985 283.7776 393.51 393.1786 NA 393.8438 1866.67 1879.411 7.19 0 151.8571 322.1782 61.92857 8.45 0.331 NA -0.334 -12.741
2010 3 29 20 8 50.5 3 3 29 52.60916 -161.3336 1033.561 871.2503 270.5734 394.88 394.3764 394.7443 394.8476 1888.2 1892.659 7.22 0 2800.714 322.7682 33.35714 9.817 0.504 0.136 0.032 -4.459
2010 3 29 20 22 49.5 3 3 29 51.61255 -160.8053 5204.854 492.4531 290.0215 394.98 NA 395 395.3518 1886.09 NA 7.24 0 208.1429 322.7782 53 9.912 NA -0.02 -0.372 NA
2010 3 29 20 26 54.5 3 3 29 51.28971 -160.6391 6982.465 378.9995 297.1616 392.73 392.7862 392.8793 NA 1857.21 1863.094 7.19 0 113.7857 322.2782 63.35714 7.661 -0.056 -0.149 NA -5.884
2010 3 29 20 31 8 3 3 30 50.92131 -160.4526 7906.701 329.177 304.3923 389.24 389.2153 389.368 NA 1805.51 1806.133 7 1 21.96 317.7782 165.1333 4.17 0.025 -0.128 NA -0.623
2010 3 29 20 42 27.5 3 3 30 49.89256 -159.9995 4753.452 528.4662 285.8506 394.75 394.3964 394.6714 394.8534 1879.75 1889.191 7.22 0 517.0714 322.6082 61.14286 9.676 0.354 0.079 -0.103 -9.441
2010 3 29 20 50 34.5 3 3 30 49.2412 -160 1266.57 852.4086 276.4124 394.92 NA NA 395.032 1888.3 1890.181 7.15 0 3420.714 322.5982 44.5 9.843 NA NA -0.112 -1.881
2010 3 29 21 5 4 3 3 31 48.14381 -160.0001 4317.923 566.9372 282.9208 394.11 394.172 394.056 394.0861 1878.7 1882.244 7.24 0 371.8667 322.7382 51.4 9.029 -0.062 0.054 0.024 -3.544
2010 3 29 21 10 12 3 3 31 47.69082 -160.0005 6536.083 411.4566 296.0646 391.93 391.824 NA 392.0835 1847.37 1846.305 7.17 0 56.09333 321.8982 76 6.848 0.106 NA -0.154 1.065
2010 3 29 21 11 19.5 3 3 31 47.58502 -160.0003 7027.241 382.6893 299.4716 391.75 391.6514 391.6229 391.8207 1840.2 1838.311 7.2 0 57.32143 321.4582 92.85714 6.668 0.099 0.127 -0.071 1.889
2010 3 29 21 17 5.5 3 3 32 47.01458 -160.0005 8071.421 329.1039 313.552 387.02 386.7707 386.7114 NA 1761.4 1756.34 6.83 1 12.73571 311.6282 302.1429 1.937 0.249 0.309 NA 5.06
2010 3 29 21 31 54 3 3 32 45.43782 -159.9996 2651.111 720.8406 282.0113 394.91 394.5123 394.5946 394.9878 1884.55 1888.403 7.2 0 2121.538 322.7582 48.92308 9.825 0.398 0.315 -0.078 -3.853
2010 3 29 21 37 40 3 3 33 45.00855 -159.9997 311.4708 975.9927 276.8995 395.09 NA 394.9587 395.1921 1890.47 NA 7.21 0 5272.667 322.7482 47.46667 10.004 NA 0.131 -0.102 NA
2010 3 29 21 47 11.5 3 3 33 44.24939 -159.8392 4294.237 581.2083 292.3325 393.46 393.6693 393.6571 393.5741 1865.69 1871.821 7.2 0 193.3571 322.5282 53.78571 8.372 -0.209 -0.197 -0.114 -6.131
2010 3 29 21 54 7.5 3 3 33 43.53754 -159.6902 7483.063 375.3486 314.3515 392.78 NA 392.7721 392.8144 1844.7 NA 7.15 0 472.0714 322.2182 61.64286 7.691 NA 0.008 -0.034 NA
2010 3 29 22 7 7 3 3 34 42.09828 -159.3999 5927.872 472.7959 309.6699 394.33 NA 394.2177 NA 1872.97 NA 7.26 0 299 322.5782 64.23077 9.233 NA 0.112 NA NA
2010 3 29 22 16 56 3 3 34 41.24848 -159.235 1509.504 848.1847 281.8235 396.22 395.7038 396.0446 396.1732 1904.75 1911.132 7.27 0 2136 322.9282 55 11.113 0.516 0.175 0.047 -6.382
2010 3 29 22 32 21.5 3 3 35 40.08681 -159.0161 5323.36 520.3944 308.0434 393.3 393.5546 393.37 393.3914 1857.05 1863.958 7.17 0 2945.714 322.7982 54.57143 8.178 -0.255 -0.07 -0.091 -6.908
2010 3 29 22 36 32 3 3 35 39.70916 -158.9386 7313.103 399.1807 322.7185 389.99 NA 390.0567 390.4012 1799.94 NA 6.95 0 964.6 322.4682 60.13333 4.863 NA -0.067 -0.411 NA
2010 3 29 23 7 23 3 3 37 36.92085 -158.3684 1777.639 827.2592 291.0519 393.49 NA 393.704 393.7698 1857.87 NA 7.2 0 8988.667 322.4582 55.6 8.341 NA -0.214 -0.28 NA
2010 3 29 23 17 34.5 3 3 37 36.10115 -158.2088 6603.289 448.7295 320.7639 391.3 391.4036 391.485 391.4491 1822.18 1827.951 7.09 0 3542.143 322.5382 39.07143 6.153 -0.104 -0.185 -0.149 -5.771
2010 3 29 23 22 8.5 3 3 37 35.67753 -158.1276 8801.951 333.1177 331.5243 390.93 NA 391.0393 390.4267 1811.91 NA 7.09 0 1016.857 322.6482 35.28571 5.784 NA -0.109 0.503 NA
2010 3 29 23 26 22.5 3 3 38 35.24988 -158.0466 8901.849 329.1444 331.6349 391.07 390.7243 390.9907 391.3571 1814.49 1817.1 7.07 0 836 322.4382 37.21429 5.924 0.346 0.079 -0.287 -2.61
2010 3 29 23 40 24 3 3 38 33.90498 -158.0001 2717.961 741.1362 303.8419 391.53 390.8469 NA 391.797 1815.4 1818.138 7.02 0 2743.077 322.7182 68.76923 6.387 0.683 NA -0.267 -2.738
2010 3 29 23 47 2.5 3 3 39 33.406 -158 320.4561 992.1675 283.2509 395.08 394.95 395.045 NA 1890 1897.284 7.18 0 10428.57 322.7182 49.71429 9.938 0.13 0.035 NA -7.284
2010 3 29 23 55 38 3 3 39 32.71888 -158.0001 4332.956 608.6038 311.1558 391.2 391.185 391.3254 391.1232 1809.45 1815.568 7.06 0 3309.231 322.4982 64.15385 6.059 0.015 -0.125 0.077 -6.118
2010 3 30 0 2 41.5 3 3 39 32.04461 -158.0007 7722.716 391.7097 329.1221 390.2 390.2908 NA 390.4286 1803.28 1811.225 7.06 0 809.2857 322.6682 56.14286 5.06 -0.091 NA -0.229 -7.945
2010 3 30 0 17 25.5 3 3 40 30.45891 -158.0002 5704.253 512.6314 319.5011 390.69 390.4579 390.6107 390.4713 1806.95 1822.012 7.07 0 1573.571 322.6382 59.71429 5.547 0.232 0.079 0.219 -15.062
2010 3 30 1 8 8 3 3 0 25.38349 -157.4143 13101.38 178.7246 345.1049 389.89 NA 389.7476 390.4983 1792.77 NA 6.99 0 40.94706 NA 39.05882 4.735 NA 0.142 -0.608 NA
2010 3 31 20 17 3 3 4 43 19.39351 -156.4111 3610.566 667.2855 317.6718 391.07 390.7064 390.62 390.883 1807.08 1813.59 7.03 0 1133.333 322.5032 NA 6.177 0.364 0.45 0.187 -6.51
2010 3 31 20 31 17 3 4 43 17.93224 -157.3011 10574.89 266.5023 344.5557 389.65 389.2636 388.8125 NA 1793.86 1798.847 7.03 0 146.4 322.6132 55.26667 4.755 0.386 0.837 NA -4.987
2010 3 31 20 42 36 3 4 44 16.79106 -158.0031 12777.63 191.6201 350.5455 390.12 389.3113 388.9207 389.8141 1795.81 1789.259 7.04 0 87.16 322.3032 22.26667 5.223 0.809 1.199 0.306 6.551
2010 3 31 20 45 40 3 4 44 16.4797 -158.204 11318.72 239.4875 345.9958 389.31 388.2487 387.9647 389.7055 1781.74 1772.213 7.01 0 293.6 322.4732 22.8 4.412 1.061 1.345 -0.396 9.527
2010 3 31 20 55 5.5 3 4 44 15.43989 -158.8695 6698.867 453.2338 331.1174 391.04 NA 389.8836 390.6031 1806.21 NA 7.05 0 227.7143 322.5932 60.64286 6.141 NA 1.156 0.437 NA
2010 3 31 20 59 19.5 3 4 44 15.0162 -159.1386 4610.394 589.3928 321.4555 391.91 391.2286 NA 392.0869 1821.05 1828.999 7.1 0 942 322.2432 75.85714 7.01 0.681 NA -0.177 -7.949
2010 3 31 21 5 17.5 3 4 44 14.54612 -159.4379 1704.606 833.9537 299.8083 391.62 391.43 390.9979 391.5816 1821.78 1832.655 7.14 0 18392.86 322.5832 44.5 6.72 0.19 0.622 0.038 -10.875
2010 3 31 21 14 29 3 4 45 13.92954 -159.8268 1781.892 825.9363 305.723 391.69 391.9236 391.286 391.6414 1821.47 1821.99 7.16 0 5675.333 322.5332 50.2 6.79 -0.234 0.404 0.049 -0.52
2010 3 31 21 17 27 3 4 45 13.74069 -159.9453 3228.031 696.5698 314.381 389.93 389.8771 389.3587 389.8916 1789.55 1795.421 6.99 0 3742 322.6932 29.6 5.03 0.053 0.571 0.038 -5.871
2010 3 31 21 23 4 3 4 45 13.34287 -160.1947 5967.435 496.4693 328.6441 391.48 NA 390.8227 NA 1814.5 NA 7.02 0 61.22 322.3332 67.46667 6.58 NA 0.657 NA NA
2010 3 31 21 27 22 3 4 45 12.97359 -160.4255 8095.257 377.1732 339.9329 389.52 389.196 388.8293 389.2181 1782.09 1786.023 6.96 0 811.6667 322.2932 24.33333 4.62 0.324 0.691 0.302 -3.933
2010 3 31 21 30 30 3 4 46 12.68812 -160.6033 9094.972 329.7537 341.1618 389.35 389.0487 NA 389.5685 1780.75 1784.763 6.99 0 832.4667 322.2532 19.13333 4.45 0.301 NA -0.218 -4.013
2010 3 31 21 39 50.5 3 4 46 11.8461 -161.1252 6466.5 465.7038 332.3542 390.85 390.2843 NA 390.508 1810.06 1821.831 7.08 0 41.17143 322.4732 67.85714 5.95 0.566 NA 0.342 -11.771
2010 3 31 21 49 41.5 3 4 46 11.03729 -161.6221 1645.95 838.579 302.038 391.28 391.0729 NA 390.6166 1822.97 1828.324 7.13 0 20314.29 322.5332 39.5 6.38 0.207 NA 0.663 -5.354
2010 3 31 21 58 57 3 4 47 10.36852 -162.0302 1965.375 807.1021 311.4123 389.91 390.2357 NA 389.9564 1785.88 1789.465 7.06 0 5025.333 322.5132 31.26667 5.01 -0.326 NA -0.046 -3.585
2010 3 31 22 6 3.5 3 4 47 9.811591 -162.2637 5441.793 530.1358 326.0747 392.82 NA 392.3294 392.9756 1836.37 NA 7.16 0 537.0556 323.0532 70.72222 7.92 NA 0.491 -0.156 NA
2010 3 31 22 9 23 3 4 47 9.513395 -162.3619 7079.982 430.3124 336.3131 390.46 390.2188 390.2329 390.5596 1800.35 1810.029 7.01 0 41.36875 322.2232 61.82353 5.56 0.241 0.227 -0.1 -9.679
2010 3 31 22 17 45.5 3 4 47 8.669082 -162.639 9099.195 329.7073 342.9375 389.09 388.7421 388.6857 NA 1780.69 1790.726 6.98 0 309.3571 322.2532 22.57143 4.19 0.348 0.404 NA -10.036
2010 3 31 22 28 29.5 3 4 47 7.65512 -162.9704 9102.098 329.635 343.4678 389.51 388.9912 NA 389.0146 1785.73 1793.644 6.96 0 361.5 322.1932 21.25 4.61 0.519 NA 0.495 -7.914
2010 3 31 22 50 56.5 3 4 48 5.244198 -163.7541 13293.82 178.5766 354.8358 390.05 389.38 NA 390.143 1792.71 NA 7.02 0 38.3875 322.4832 20.75 5.15 0.67 NA -0.093 NA
2010 3 31 22 58 29.5 3 4 48 4.340009 -164.0497 11405.12 238.1123 350.577 389.77 388.8894 NA 389.4861 1785.46 1793.289 7.01 0 40.725 322.3432 12.4375 4.87 0.881 NA 0.284 -7.829
2010 3 31 23 3 46 3 4 48 3.695657 -164.2606 8787.641 343.7712 341.8698 389.83 389.1993 389.5 389.2519 1793.78 1795.869 6.99 0 3796.667 322.3332 20.53333 4.931 0.631 0.33 0.578 -2.089
2010 3 31 23 12 15 3 4 48 2.888165 -164.5247 4581.94 589.387 319.5148 390.39 390.124 389.952 390.2849 1799.35 1803.766 7.04 0 13793.33 322.6532 16.26667 5.492 0.266 0.438 0.105 -4.416
2010 3 31 23 15 24 3 4 48 2.629479 -164.6062 3035.974 709.9691 315.0046 390.3 390.036 389.918 390.4001 1799.13 1805.748 7.08 0 16120 322.5332 19.06667 5.403 0.264 0.382 -0.1 -6.618
2010 3 31 23 29 54 3 4 49 1.533402 -164.9597 3656.505 658.584 316.2971 390.77 390.6593 NA NA 1801.14 1812.386 7.1 0 18673.33 322.7532 12.8 5.875 0.111 NA NA -11.246
2010 3 31 23 33 58 3 4 49 1.183811 -165.0715 5654.716 515.6218 327.4471 390.55 389.8927 389.9347 NA 1793.62 1801.532 7.03 0 9814 322.6532 17.4 5.656 0.657 0.615 NA -7.912
2010 3 31 23 37 15 3 4 49 0.8795571 -165.1686 7274.524 419.5644 335.4745 390.46 NA 389.9276 390.1598 1789.58 NA 7.01 0 6920.588 322.4432 15.17647 5.566 NA 0.532 0.3 NA
2010 3 31 23 48 7.5 3 4 50 -0.1566937 -165.4997 8077.337 377.5068 338.7709 389.16 388.8217 388.7383 388.5383 1778.12 1782.589 6.96 0 3338.333 322.3532 21 4.268 0.338 0.422 0.622 -4.469
2010 3 31 23 54 38.5 3 4 50 -0.7557558 -165.693 4829.265 571.0015 322.8278 390.38 NA 390.0644 390.4192 1793.57 NA 7.01 0 15344.44 322.4432 12.27778 5.489 NA 0.316 -0.039 NA
2010 3 31 23 59 8.5 3 4 50 -1.13096 -165.8151 2623.91 745.0284 310.9863 390.17 389.5139 NA 390.4399 1788.86 1792.823 7.04 0 21783.33 322.4432 9.055556 5.28 0.656 NA -0.27 -3.963
2010 4 1 0 5 15.5 3 4 51 -1.588832 -165.9427 301.3581 974.8887 300.5188 391.09 390.1177 390.3244 390.3133 1798.39 1802.528 7 0 35727.78 322.6732 8.666667 6.202 0.972 0.766 0.777 -4.138
2010 4 1 0 9 2.5 3 4 51 -1.86967 -166.021 1783.32 821.8888 306.9321 390.42 390.0665 390.1056 389.9016 1788.43 1796.202 7 0 25377.78 322.5332 7.333333 5.533 0.354 0.314 0.518 -7.772
2010 4 1 0 16 19 3 4 51 -2.408594 -166.2226 5346.12 535.6666 326.6495 389.62 389.1678 389.2 389.4239 1780.39 1788.751 7 0 6413.043 322.1932 19.73913 4.735 0.452 0.42 0.196 -8.361
2010 4 1 0 19 21.5 3 4 51 -2.643875 -166.3041 6861.131 442.4871 334.9567 389.78 389.2438 389.3609 389.3876 1783.32 1791.741 6.97 0 3457.273 322.2332 19 4.896 0.536 0.419 0.392 -8.421
2010 4 1 0 22 21.5 3 4 51 -2.892318 -166.3847 8347.574 364.16 340.6508 388.49 NA 387.8946 NA 1765.53 NA 6.96 0 2744.167 321.9332 16.54167 3.607 NA 0.595 NA NA
2010 4 1 0 28 44.5 3 4 51 -3.435958 -166.5612 9089.123 329.6652 344.1203 388.14 387.1736 NA 387.2604 1765.64 1773.187 6.95 0 363.9091 321.7432 14.36364 3.26 0.966 NA 0.88 -7.547
