year mon day hour min sec camp flt prof lat lon alt pressure theta co2 co2noaa co2qcls co2ao2 ch4pfp ch4noaa ch4qcls sf6pfp strat h2oref n2oref o3ref co2mspo co2mqcls co2mao2 co2mnoaa ch4mqcls ch4mnoaa
2017 10 8 23 2 53 3 5 6 -37.37559 -177.9665 2383.944 763.2889 296.2933 404.46 404.42 404.8197 404.5198 1823.94 1821.767 1825.333 9.18 0 4233.007 324.0914 46.69556 0.72 -0.36 -0.06 0.04 -1.393 2.173
2017 10 8 23 8 14 3 5 6 -37.85177 -177.811 179.7286 999.3229 287.2314 402.99 403.0733 NA 403.1887 1821.31 1818.243 1817.316 9.12 0 13741.89 323.5344 25.53586 -0.75 NA -0.199 -0.083 3.994 3.067
2017 10 8 23 41 23.5 3 5 -1 -41.51367 -176.5362 10475.19 251.1054 323.0469 406.45 406.5731 406.4624 NA 1840.9 1842.486 1843.839 9.25 0 67.90385 323.1233 93.66785 2.72 -0.012 NA -0.123 -2.939 -1.586
2017 10 9 0 8 11.5 3 5 8 -44.30986 -175.4608 179.9875 1005.903 281.6587 403.36 403.38 NA 403.5498 1817.97 1815.58 1823.168 9.18 0 7110.176 324.9926 28.86088 -0.35 NA -0.19 -0.02 -5.197 2.39
2017 10 9 0 16 2 3 5 9 -44.93133 -175.2061 3242.944 687.2389 302.1856 404.44 404.416 404.7305 404.6398 1822.32 1822.208 1825.956 9.3 0 1280.991 322.9551 48.11522 0.73 -0.291 -0.2 0.024 -3.636 0.112
2017 10 9 0 20 26.5 3 5 9 -45.29153 -175.5487 5929.225 483.4608 310.0475 404.53 404.5467 NA 404.9438 1829.1 1827.373 1832.751 9.24 0 314.5 323.0954 49.86517 0.83 NA -0.414 -0.017 -3.651 1.727
2017 10 9 0 44 45 3 5 -1 -47.43641 -178.4304 11045.42 227.6352 324.5384 407.04 406.9246 406.8826 407.2396 1843.09 1843.524 1844.925 9.27 0 24.71613 325.7257 98.92858 3.36 0.157 -0.2 0.115 -1.835 -0.434
2017 10 9 0 56 51.5 3 5 10 -48.40188 -179.8425 5760.192 494.8825 309.1717 404.38 404.32 404.5116 405.0579 1827.35 1823.77 NA 9.19 0 299.4167 322.147 42.31142 0.71 -0.132 -0.678 0.06 NA 3.58
2017 10 9 1 3 14 3 5 10 -48.82076 179.5197 1974.611 804.9456 294.2044 403.91 403.8325 404.3591 404.6462 1817.44 1816.658 1820.1 9.22 0 2652.858 323.8734 32.65333 0.24 -0.449 -0.736 0.078 -2.66 0.782
2017 10 9 1 7 20 3 5 10 -49.0686 179.1349 184.1714 1003.006 278.5014 403.52 403.505 NA 403.7309 1816.58 1815.72 1820.243 9.22 0 7677.244 325.0367 28.21914 -0.14 NA -0.211 0.015 -3.663 0.86
2017 10 9 2 15 35.5 3 5 -1 -53.9016 170.1635 10913.57 228.0903 322.722 404.74 NA 404.6882 405.0851 1818.65 NA 1827.329 9.17 0 30.24233 320.7535 106.2963 1.12 0.052 -0.345 NA -8.679 NA
2017 10 9 2 28 25 3 5 14 -54.72141 168.2646 5818.738 482.6146 308.8077 404.47 404.4371 404.6331 404.9024 1828.46 1827.735 1837.48 9.19 0 756.4977 323.3322 52.21992 0.84 -0.163 -0.432 0.033 -9.02 0.725
2017 10 9 2 33 22.5 3 5 14 -54.98839 167.6125 2781.713 715.9638 301.7837 404.32 404.245 404.5183 404.6591 1821.69 1820.205 1827.891 9.16 0 1135.376 322.8291 55.28187 0.69 -0.198 -0.339 0.075 -6.201 1.485
2017 10 9 2 39 5 3 5 14 -55.26974 166.9065 160.9714 986.5271 281.0029 402.77 402.6933 402.9902 402.7333 1820.34 1819.125 1825.944 9.11 0 8161.949 321.8021 29.61714 -0.87 -0.22 0.037 0.077 -5.604 1.215
2017 10 9 4 38 57.5 3 5 17 -45.02609 169.7123 2941.825 705.7025 298.8975 403.64 403.6125 403.6919 403.6913 1820.44 1819.627 1828.86 9.14 0 4712.042 323.0373 38.715 -0.05 -0.052 -0.051 0.027 -8.42 0.813
2017 10 11 18 38 40.5 3 6 -1 -45.82199 176.3935 8643.139 315.19 323.2083 404.18 404.1438 404.0442 NA 1800.36 1799.961 1778.489 9.07 1 8.014444 314.0787 172.6945 0.5 0.136 NA 0.036 21.871 0.399
2017 10 11 19 15 45 3 6 2 -49.52014 -179.2514 5391.438 498.83 304.7108 403.18 403.105 403.4633 403.4664 1823.7 1821.228 1832.997 9.16 0 1188.707 321.0695 38.26915 -0.49 -0.283 -0.286 0.075 -9.297 2.472
2017 10 11 19 20 35 3 6 2 -49.90176 -178.7509 2482.678 730.7144 293.5044 403.57 403.235 NA 403.6869 1822.05 1821.057 NA 9.17 0 5642.444 321.2506 32.78644 -0.1 NA -0.117 0.335 NA 0.993
2017 10 11 19 26 13 3 6 2 -50.29108 -178.2297 330.8333 954.0378 281.9022 403.9 403.495 403.8777 403.5629 1817.88 1816.49 NA 9.09 0 8637.116 320.3206 28.49911 0.23 0.022 0.337 0.405 NA 1.39
2017 10 11 20 14 27 3 6 -1 -54.43295 -171.8176 9176.138 288.1462 324.3124 404.54 404.195 404.2244 404.7225 1798.1 1798.106 1805.238 9.06 1 14.48857 316.9268 191.8938 0.88 0.316 -0.183 0.345 -7.138 -0.006
2017 10 11 20 39 25.5 3 6 4 -56.65169 -167.501 5328.99 504.974 306.326 404.61 404.326 404.4628 404.2628 1823.11 1821.332 1830.205 9.22 0 646.471 321.0938 53.1264 0.94 0.147 0.347 0.284 -7.095 1.778
2017 10 11 20 43 22 3 6 4 -56.92422 -166.9129 2887.833 696.1133 296.9944 403.7 403.36 403.8483 403.6708 1817.71 1816.91 1827.064 9.16 0 5402.5 321.0264 32.18511 0.03 -0.148 0.029 0.34 -9.354 0.8
2017 10 11 20 50 1 3 6 -1 -57.33737 -165.9914 334.4714 955.9157 284.7514 403.4 403.03 NA 402.8174 1817.49 1815.453 1822.757 9.1 0 10482.54 321.9902 29.03471 -0.27 NA 0.583 0.37 -5.267 2.037
2017 10 11 21 6 38.5 3 6 5 -58.42925 -163.37 6719.771 415.6793 308.8829 404.78 404.5057 NA 404.559 1821.67 1820.439 1821.488 9.17 0 601.145 320.5977 51.23893 1.11 NA 0.221 0.274 0.182 1.231
2017 10 11 21 52 25 3 6 -1 -61.84087 -152.6018 9713.148 262.6783 315.4039 404.97 404.6509 NA NA 1826.74 1826.497 NA 9.23 0 73.9587 321.2306 66.36304 1.27 NA NA 0.319 NA 0.243
2017 10 11 22 12 18 3 6 6 -62.93509 -147.6588 3119.544 667.7822 295.0822 403.39 403.2225 403.5622 403.5508 1819.91 1817.09 1825.23 9.14 0 3925.749 320.565 32.01289 -0.31 -0.172 -0.161 0.167 -5.32 2.82
2017 10 11 22 25 28.5 3 6 -1 -63.39261 -145.167 196.4375 971.0475 272.1737 404.11 403.84 NA 404.3439 1815.93 1814.713 NA 9.13 0 4446.316 321.4706 25.89062 0.41 NA -0.234 0.27 NA 1.217
2017 10 11 22 40 59 3 6 7 -63.92169 -141.7954 6014.146 445.8231 303.7315 403.71 403.5767 403.4138 403.7913 1821.12 1820.364 1823.271 9.18 0 602.5108 321.0051 37.74746 0 0.296 -0.081 0.133 -2.151 0.756
2017 10 11 23 12 25.5 3 6 -1 -64.93803 -131.9791 9933.275 239.16 326.1856 404.45 403.5793 403.5729 403.8843 1775.96 1775.66 1783.469 8.94 1 9.295938 312.4489 248.6069 0.74 0.877 0.566 0.871 -7.509 0.3
2017 10 11 23 40 19.5 3 6 -1 -65.25799 -124.3349 185.4 956.5438 266.5 405.62 403.635 403.8922 404.3075 1816.46 1814.967 1820.503 9.13 0 2405.812 321.9557 26.42713 1.91 1.728 1.312 1.985 -4.043 1.493
2017 10 12 0 4 37 3 6 9 -65.21828 -117.6576 9309.304 258.534 320.0908 404.34 404.2558 404.2052 404.9132 1806.65 1803.987 1809.248 9.16 1 7.698 318.3889 159.821 0.62 0.135 -0.573 0.084 -2.598 2.663
2017 10 12 0 31 17 3 6 10 -64.73545 -109.2368 5024.146 492.5792 291.6123 403.62 403.2967 403.5607 403.6872 1818.28 1818.309 1822.888 9.21 0 456.2 320.4235 35.1108 -0.14 0.059 -0.067 0.323 -4.608 -0.029
2017 10 12 0 34 4 3 6 10 -64.67516 -108.5658 3324.022 625.2078 287.5478 403.54 403.3325 403.7584 403.3332 1817.67 1816.315 1828.654 9.13 0 1690.921 321.121 33.74211 -0.23 -0.218 0.207 0.208 -10.984 1.355
2017 10 12 0 40 20.5 3 6 10 -64.53637 -107.1434 182.3375 947.285 275.9013 403.99 403.62 403.9202 403.253 1817.58 1815.773 1830.941 9.08 0 4997.267 321.29 28.97312 0.21 0.07 0.737 0.37 -13.361 1.807
2017 10 12 1 11 39.5 3 6 -1 -63.40305 -98.81104 10241.99 227.7278 322.5537 405.58 404.1988 404.187 NA 1794.51 1794.598 1804.276 9.01 1 11.37969 316.1133 198.0185 1.79 1.393 NA 1.381 -9.766 -0.088
2017 10 12 1 25 36 3 6 12 -62.68466 -95.00342 5773.785 455.2323 299.3177 404.15 403.88 403.9466 403.9476 1819.76 1819.252 NA 9.17 0 538.0446 320.9274 48.27038 0.39 0.203 0.202 0.27 NA 0.508
2017 10 12 1 36 52 3 6 12 -62.19453 -92.75884 181.2714 968.0743 275.3586 403.93 403.69 NA 403.4903 1816.72 1815.32 1823.539 9.12 0 4693.273 320.6627 31.27243 0.19 NA 0.44 0.24 -6.819 1.4
2017 10 12 2 20 8.5 3 6 14 -59.34208 -82.92293 10502.8 224.5617 328.8281 404.18 403.26 403.4304 403.4464 1763.16 1760.539 1770.742 8.91 1 6.841944 311.2311 281.6013 0.48 0.75 0.734 0.92 -7.582 2.621
2017 10 12 2 38 14 3 6 15 -58.15075 -79.79587 4611.336 546.1836 294.53 404.13 403.6067 NA 403.5437 1819.89 1818.34 1822.796 9.2 0 166.75 321.0628 41.73936 0.43 NA 0.586 0.523 -2.906 1.55
2017 10 14 12 36 56 3 7 2 -58.03072 -64.31629 9343.984 257.7252 312.1872 404.36 404.22 NA 404.7035 1814.45 1814.291 1806.299 9.1 0 9.7088 319.2002 102.1658 0.7 NA -0.343 0.14 8.151 0.159
2017 10 14 12 56 44.5 3 7 2 -59.29548 -61.34842 179.225 948.775 274.69 404.15 403.545 403.9184 403.4666 1816.41 1814.99 NA 9.1 0 3195.274 321.1311 27.996 0.49 0.232 0.683 0.605 NA 1.42
2017 10 14 13 9 22.5 3 7 3 -59.98834 -59.52094 4295.43 540.83 285.222 404.12 403.486 403.4754 NA 1818.21 1816.535 1823.238 9.17 0 465.714 321.0634 36.1848 0.46 0.645 NA 0.634 -5.028 1.675
2017 10 14 13 12 6.5 3 7 3 -60.16595 -59.02796 5287.579 467.9593 289.1243 404.14 403.6914 403.6729 NA 1817.36 1817.457 1818.478 9.15 0 187.015 321.3326 41.46629 0.48 0.467 NA 0.449 -1.118 -0.097
2017 10 14 13 21 42.5 3 7 3 -60.82179 -57.11525 7512.206 332.8517 302.2978 404.25 403.9256 NA 404.1663 1810.99 1810.301 NA 9.17 1 13.70667 318.5711 101.1864 0.58 NA 0.084 0.324 NA 0.689
2017 10 14 13 36 53.5 3 7 3 -61.88212 -53.75597 9323.615 250.365 314.425 404.76 404.5792 NA 404.4193 1814.09 1814.691 1805.85 9.14 0 11.93115 320.2076 98.40135 1.09 NA 0.341 0.181 8.24 -0.601
2017 10 14 14 38 5 3 7 -1 -66.48598 -39.09043 10008.17 228.1397 307.8429 404.66 404.5665 404.495 405.0241 1826.32 1826.12 1824.588 9.15 0 13.04314 320.4029 68.58311 0.99 0.165 -0.364 0.094 1.732 0.2
2017 10 14 15 12 33 3 7 4 -68.38611 -30.73844 185.3556 957.8222 261.7156 403.99 403.618 403.7592 NA 1816.75 1814.956 1825.7 9.16 0 1540.017 321.5648 29.242 0.32 0.231 NA 0.372 -8.95 1.794
2017 10 14 15 24 56 3 7 5 -69.45047 -29.96745 4973.136 496.2173 289.1691 403.94 403.632 NA 403.9102 1818.3 1817.094 NA 9.11 0 113.8245 321.4211 35.61473 0.26 NA 0.03 0.308 NA 1.206
2017 10 14 16 0 36 3 7 6 -73.58442 -26.0318 9934.236 227.6573 310.1642 404.53 404.4175 404.4633 404.979 1820.29 1819.702 1819.059 9.2 1 11.05515 318.8481 72.0243 0.83 0.067 -0.449 0.112 1.231 0.588
2017 10 14 16 59 51 3 7 -1 -78.63251 -25.10238 9905.91 227.7706 309.4655 404.08 404.0087 404.0322 404.4224 1809.07 1810.603 1805.524 9.1 0 9.691935 319.8093 105.6996 0.4 0.048 -0.342 0.071 3.546 -1.533
2017 10 14 18 5 47 3 7 10 -76.91207 -49.73933 5413.238 465.2585 287.6031 404.03 403.69 NA 403.7878 1816.73 1816.26 1820.96 9.09 0 236.4762 319.37 32.93946 0.38 NA 0.242 0.34 -4.23 0.47
2017 10 14 18 19 7.5 3 7 10 -75.79541 -50.06225 201.1 964.1037 260.6913 404.07 403.575 NA 403.6298 1815.46 1813.993 1809.172 9.09 0 1727.63 321.8388 22.36425 0.42 NA 0.44 0.495 6.288 1.467
2017 10 14 18 27 38.5 3 7 11 -75.09984 -50.44054 3378.36 622.982 281.27 404.06 403.508 403.728 403.2717 1815.36 1815.896 1797.857 9.14 0 799.051 320.2998 31.2142 0.41 0.332 0.788 0.552 17.503 -0.536
2017 10 14 18 35 50 3 7 11 -74.2414 -50.8493 7509.694 336.9782 293.3124 404.09 403.8 NA 403.9608 1821.48 1820.851 1812.019 9.18 0 34.42529 321.3324 40.07882 0.45 NA 0.129 0.29 9.461 0.629
2017 10 14 18 47 56.5 3 7 12 -72.8709 -51.56522 9557.453 241.5987 306.8044 404.59 404.086 404.0565 404.6669 1816.03 1815.664 1800.95 9.15 0 13.5525 320.0235 83.32769 0.95 0.533 -0.077 0.504 15.08 0.366
2017 10 14 19 6 53 3 7 12 -71.28127 -53.54273 174.2429 959.75 262.7857 404.09 403.565 NA 403.7854 1815.55 1814.182 1800.126 9.14 0 1576.24 320.7919 25.56257 0.45 NA 0.305 0.525 15.424 1.368
2017 10 14 19 19 49 3 7 13 -70.22605 -55.54988 6345.36 404.234 290.8113 404.04 403.5729 403.6185 404.0029 1817.14 1816.619 1816.489 9.22 0 98.30467 320.7269 32.57967 0.4 0.422 0.037 0.467 0.651 0.521
2017 10 14 20 19 19.5 3 7 14 -63.79312 -63.86396 10563.75 207.1221 325.1086 403.24 403.097 402.9522 403.8529 1758.83 1761.035 1773.57 8.88 1 5.984524 310.1476 246.8501 -0.41 0.288 -0.613 0.143 -14.74 -2.206
2017 10 14 20 23 48 3 7 14 -63.2929 -64.32723 8583.113 286.9239 307.5752 404.37 404.2009 NA 405.0421 1816.11 1816.781 NA 9.08 1 11.51783 318.8611 81.88261 0.72 NA -0.672 0.169 NA -0.671
2017 10 14 20 27 36.5 3 7 14 -62.89948 -64.68073 6401.331 402.3988 300.4087 404.29 403.8975 404.0028 404.6402 1819.37 1819.926 1809.57 9.16 0 140.9588 322.4083 40.60725 0.64 0.287 -0.35 0.393 9.8 -0.556
2017 10 14 20 33 19 3 7 14 -62.3652 -65.14443 3164.889 640.6867 282.5144 404.05 403.58 403.7599 403.9967 1818.6 1816.774 1813.946 9.1 0 319.5844 320.6816 34.38267 0.39 0.29 0.053 0.47 4.654 1.826
2017 10 14 20 41 47 3 7 14 -61.73762 -65.66775 181.9667 957.2044 269.5767 403.98 403.5425 403.5361 404.1573 1816.59 1815.078 1819.468 9.12 0 2878.059 322.5403 25.79289 0.32 0.444 -0.177 0.438 -2.878 1.512
2017 10 17 10 31 32 3 8 1 -51.7451 -65.18385 8881.053 294.5942 321.5789 404.5 404.48 404.5381 405.1714 1815.03 1820.73 1816.459 9.14 0 12.24684 319.9076 139.7383 0.79 -0.038 -0.671 0.02 -1.429 -5.7
2017 10 17 11 23 24.5 3 8 -1 -48.08557 -56.29485 10017.52 262.2291 321.2609 404.84 404.6609 NA 404.9801 1822.62 1821.492 NA 9.23 0 90.39364 322.0415 54.24132 1.12 NA -0.14 0.179 NA 1.128
2017 10 17 11 32 40 3 8 2 -47.39851 -54.92232 6366.838 448.4862 312.6715 404.94 404.6517 404.9552 404.9252 1821.14 1821.612 1832.249 9.25 0 828.7354 325.4371 54.68369 1.23 -0.015 0.015 0.288 -11.109 -0.472
2017 10 17 11 54 31 3 8 3 -46.16946 -52.62592 3109.756 690.0644 304.8333 405.19 404.126 NA 404.5126 1825.14 1824.89 NA 9.2 0 4562.628 321.4215 48.45544 1.51 NA 0.677 1.064 NA 0.25
2017 10 17 12 27 20.5 3 8 3 -43.50104 -48.10613 10554 250.5238 329.5792 405.03 404.8555 404.8177 405.441 1824.53 1823.915 1824.388 9.26 0 39.5325 322.4394 67.40587 1.37 0.212 -0.411 0.175 0.142 0.615
2017 10 17 12 41 10 3 8 4 -42.30054 -46.22041 7065.613 420.224 319.616 405.03 404.26 404.4116 404.7319 1830.15 1829.111 1831.744 9.23 0 1802.456 323.9149 48.714 1.37 0.618 0.298 0.77 -1.594 1.039
2017 10 17 12 46 45 3 8 4 -41.89504 -45.61003 3483.722 671.3922 308.7067 404.84 404.528 404.7939 405.1071 1822.78 1822.652 1819.63 9.17 0 1603.943 324.801 54.68489 1.19 0.046 -0.267 0.312 3.15 0.128
2017 10 17 12 53 52.5 3 8 4 -41.44994 -44.9549 181.75 1002.247 287.71 403.66 403.155 NA 403.246 1815.51 1814.372 NA 9.14 0 13014.61 320.6115 26.22713 0.01 NA 0.414 0.505 NA 1.138
2017 10 17 13 38 12.5 3 8 5 -37.7582 -39.88984 11078.36 239.0711 331.8057 404.79 404.6329 404.5672 NA 1837.17 1835.386 1833.915 9.25 0 106.8696 324.2573 56.04054 1.17 0.223 NA 0.157 3.255 1.784
2017 10 17 13 58 32 3 8 6 -35.95222 -37.57806 3391.3 685.3211 307.9378 404.76 404.4525 404.6361 404.9818 1817.72 1816.54 1814.32 9.14 0 1091.268 322.393 63.08311 1.16 0.124 -0.222 0.308 3.4 1.18
2017 10 17 14 6 23.5 3 8 -1 -35.46286 -36.97939 176.7375 1013.293 286.98 403.96 403.305 NA 403.875 1815.68 1813.81 1814.311 9.15 0 11308.3 324.6359 25.90175 0.35 NA 0.085 0.655 1.369 1.87
2017 10 17 14 20 26 3 8 7 -34.49341 -35.82361 6543.462 458.6254 321.6269 405.44 404.6529 NA 404.9912 1820.6 1820.006 1818.435 9.21 0 95.21083 323.7339 48.41677 1.82 NA 0.449 0.787 2.165 0.594
2017 10 17 15 21 35.5 3 8 -1 -28.2433 -29.75212 11715.44 217.8261 334.1656 405.26 405.2411 NA NA 1824.72 1825.05 NA 9.23 0 17.38444 320.3015 106.9848 1.59 NA NA 0.019 NA -0.33
2017 10 17 15 44 45.5 3 8 8 -25.94989 -27.78571 6633.793 453.9514 320.9843 404.2 404.0971 404.2238 404.4689 1819.72 1819.42 1824.062 9.24 0 262.0914 323.0182 34.26443 0.52 -0.024 -0.269 0.103 -4.342 0.3
2017 10 17 15 50 6.5 3 8 8 -25.50998 -27.41981 3172.438 704.3763 309.7013 404.46 403.6925 NA 403.8711 1817.39 1816.265 1816.42 9.15 0 1238.381 322.0532 33.81088 0.77 NA 0.589 0.767 0.97 1.125
2017 10 17 15 56 33.5 3 8 8 -25.04138 -27.0341 176.55 1007.826 291.6413 404.19 403.3025 403.5548 403.9237 1816.16 1816.578 NA 9.22 0 16082.55 320.9815 24.13338 0.5 0.635 0.266 0.887 NA -0.418
2017 10 17 16 40 9 3 8 10 -20.94439 -23.79721 11828.63 217.3643 341.3543 404.27 404.2056 404.1535 404.7595 1827.19 1826.868 1824.793 9.26 0 32.77459 322.8172 47.42365 0.59 0.116 -0.49 0.064 2.397 0.322
2017 10 17 16 50 20 3 8 10 -19.98126 -23.06977 6776.26 447.232 324.6033 405.07 404.8971 NA 405.5873 1841.44 1840.234 1836.663 9.33 0 550.0873 324.0631 65.89927 1.4 NA -0.517 0.173 4.777 1.206
2017 10 17 16 55 27 3 8 10 -19.55775 -22.75324 3445.522 680.3922 314.4356 404.79 404.684 404.603 405.1371 1828.11 1828.208 NA 9.21 0 449.09 320.8615 62.36833 1.12 0.187 -0.347 0.106 NA -0.098
2017 10 17 17 1 54.5 3 8 10 -19.08446 -22.40182 183.7625 1003.019 294.1137 404.22 404.08 404.1271 404.0842 1816.7 1816.185 1821.568 9.22 0 16141.48 322.3818 29.24675 0.55 0.093 0.136 0.14 -4.868 0.515
2017 10 17 18 4 17 3 8 -1 -12.91564 -18.02293 12544.48 197.4646 345.2785 404.99 404.0475 404.0767 NA 1852.82 1855.403 1859.074 9.26 0 78.04665 323.7419 65.21639 1.31 0.913 NA 0.943 -6.254 -2.583
2017 10 17 19 9 43.5 3 8 12 -7.844601 -14.61436 3247.09 696.931 315.741 410.71 410.462 410.8512 410.8455 1838.82 1837.474 1844.013 9.26 0 9754.57 324.4949 69.5278 7 -0.141 -0.136 0.248 -5.193 1.346
2017 10 19 9 4 13 3 9 -1 -5.629395 -16.21942 10340.8 275.8504 344.1735 402.56 402.5618 402.3938 NA 1865.38 1865.215 1864.299 9.39 0 94.99913 323.29 41.3383 -1.26 0.166 NA -0.002 1.081 0.165
2017 10 19 9 15 3 3 9 2 -4.521284 -16.54831 6116.8 487.3038 328.3546 403.1 402.9683 403.2941 404.2365 1863.21 1862.497 1846.804 9.37 0 2237.729 322.4441 59.22369 -0.72 -0.194 -1.136 0.132 16.406 0.713
2017 10 19 9 25 39 3 9 -1 -3.53404 -16.84011 173.8571 997.9314 297.5886 403.61 403.6267 NA 404.8043 1843.15 1844.98 NA 9.25 0 21297.7 322.4052 21.63486 -0.21 NA -1.194 -0.017 NA -1.83
2017 10 19 9 35 50 3 9 3 -2.734925 -17.07601 4362.655 606.2473 317.6318 408.94 408.686 NA 408.5097 1840.81 1840.298 1828.55 9.26 0 5323.845 321.4635 74.97491 5.12 NA 0.43 0.254 12.26 0.512
2017 10 19 9 58 2 3 9 -1 -0.2340415 -17.81227 10993.71 251.5693 347.2452 403.03 402.9723 402.9741 403.5681 1868.47 1868.064 1869.285 9.41 0 69.55148 323.7745 48.67359 -0.79 0.056 -0.538 0.058 -0.815 0.406
2017 10 19 10 8 24.5 3 9 4 0.8405942 -18.12886 6461.867 466.135 331.4442 402.93 402.8367 402.8301 402.9464 1860.64 1862.868 1846.635 9.42 0 1538.322 322.881 62.05983 -0.89 0.1 -0.016 0.093 14.005 -2.228
2017 10 20 10 15 49.5 3 10 -1 11.36501 -25.326 9722.31 301.5865 342.698 402.11 402.1311 402.1215 402.3706 1868.76 1868.167 1880.342 9.4 0 230.2575 321.2327 40.6727 -1.65 -0.011 -0.261 -0.021 -11.582 0.593
2017 10 20 10 24 49.5 3 10 2 10.36481 -25.61262 5911.383 500.8292 327.1625 401.76 401.665 NA 402.6314 1873.49 1872.582 NA 9.37 0 2493.118 321.832 56.18183 -2 NA -0.871 0.095 NA 0.908
2017 10 20 10 30 13.5 3 10 2 9.836385 -25.71185 2393.575 770.7587 310.6787 403.44 403.33 403.6134 404.3255 1910.16 1911.053 1908.947 9.52 0 7499.648 326.3731 34.42538 -0.31 -0.173 -0.885 0.11 1.213 -0.892
2017 10 20 10 35 36.5 3 10 2 9.952362 -25.72759 166.0875 997.3162 300.53 404.1 404.11 NA 404.4434 1891.55 1892.303 1892.875 9.58 0 26202.57 324.2585 22.25737 0.35 NA -0.343 -0.01 -1.325 -0.753
2017 10 20 11 30 45 3 10 -1 12.35553 -26.40633 10377.2 275.3135 343.9313 402.1 NA 401.9175 402.1417 1870.92 NA 1880.61 9.44 0 279.1148 324.0249 36.16148 -1.64 0.183 -0.042 NA -9.69 NA
2017 10 20 11 46 20 3 10 4 14.19944 -26.36219 6484.9 465.8377 330.0215 401.78 401.8071 402.1682 402.131 1871.3 1870.267 1879.455 9.38 0 2328.336 320.7059 46.7494 -1.95 -0.388 -0.351 -0.027 -8.155 1.033
2017 10 20 12 0 13 3 10 4 15.55308 -26.29717 174.3667 998.8067 298.7656 404.31 404.376 404.558 404.5531 1905.04 1904.592 1903.818 9.62 0 24396.04 323.6087 30.84467 0.58 -0.248 -0.243 -0.066 1.222 0.448
2017 10 20 12 37 23 3 10 5 15.67819 -26.25262 3484.411 678.2289 311.9178 403.29 403.29 NA 403.0518 1898.62 1900.1 1902.89 9.48 0 7861.027 322.9836 31.21811 -0.44 NA 0.238 0 -4.27 -1.48
2017 10 20 13 0 1.5 3 10 -1 18.2584 -26.11314 10383.76 274.8336 342.1268 402.16 402.1655 402.1372 NA 1868.69 1869.081 1880.479 9.43 0 355.315 323.2582 37.45455 -1.57 0.023 NA -0.005 -11.789 -0.391
2017 10 20 13 9 14 3 10 6 19.31329 -26.10127 5670.736 517.1591 326.1045 402.64 402.678 402.7153 402.116 1867.76 1867.6 1869.534 9.45 0 2175.346 320.814 46.80091 -1.09 -0.075 0.524 -0.038 -1.774 0.16
2017 10 20 13 19 1 3 10 6 20.2525 -26.20515 172.5286 1001.334 297.7229 404.36 404.41 404.7219 404.3957 1903.2 1903.557 1905.349 9.54 0 20341.02 324.0251 29.22314 0.62 -0.362 -0.036 -0.05 -2.149 -0.357
2017 10 20 13 29 26.5 3 10 7 21.11186 -26.30094 4101.09 627.711 318.182 409.12 409.25 409.4454 408.2817 1940.38 1940.23 1927.148 9.69 0 219.702 326.5242 49.5476 5.38 -0.325 0.838 -0.13 13.232 0.15
2017 10 20 13 51 33.5 3 10 -1 23.60295 -26.5735 10994.27 250.3637 341.772 402.39 402.3857 NA 402.39 1866.05 1865.511 NA 9.42 0 356.8607 322.502 38.31843 -1.36 NA 0 0.004 NA 0.539
2017 10 20 14 25 55.5 3 10 8 27.80551 -26.93779 6467.093 466.6886 326.2393 407.36 407.5214 407.3402 407.9974 1911.62 1911.212 NA 9.5 0 149.6107 321.702 55.87608 3.6 0.02 -0.637 -0.161 NA 0.408
2017 10 20 14 37 27 3 10 -1 28.89018 -27.03632 183.1889 1007.1 295.4556 403.74 403.82 NA 403.6776 1915.14 1915.528 1908.231 9.61 0 19358.31 325.8172 29.94478 -0.03 NA 0.062 -0.08 6.909 -0.388
2017 10 20 15 13 41 3 10 -1 32.71816 -27.38214 11516.57 227.6842 337.643 403.38 403.4227 403.3951 403.7101 1881.42 1880.484 1892.58 9.54 0 56.85242 323.0668 60.39058 -0.41 -0.015 -0.33 -0.043 -11.16 0.936
2017 10 20 15 26 29 3 10 10 34.21475 -27.49058 5563.385 523.1438 320.07 404.17 404.1843 404.5015 404.7425 1878.45 1875.877 NA 9.46 0 1054.988 322.082 52.50138 0.38 -0.332 -0.573 -0.014 NA 2.573
2017 10 20 15 35 51 3 10 10 35.08852 -27.55567 180.8778 1006.853 293.1844 404.81 404.905 NA 404.8914 1923.38 1923.425 1920.412 9.58 0 13284.45 326.4411 43.61922 1.01 NA -0.081 -0.095 2.968 -0.045
2017 10 23 10 4 8 3 11 -1 41.49991 -27.00008 8805.1 330.8705 329.6338 403.82 403.708 403.8036 404.4092 1885.61 1884.469 NA 9.45 0 817.7338 321.0325 45.78533 0.09 0.016 -0.589 0.112 NA 1.141
2017 10 23 10 19 22.5 3 11 2 43.16847 -27.0005 1162.088 883.6487 296.5638 406.01 405.89 NA 407.3241 1926 1925.47 NA 9.54 0 9942.514 321.7825 43.89875 2.28 NA -1.314 0.12 NA 0.53
2017 10 23 10 22 33.5 3 11 2 43.46386 -27.0005 176.4125 992.195 291.9438 406.44 406.2925 NA 407.1155 1933.72 1933.568 NA 9.52 0 17190.65 321.9325 40.07838 2.71 NA -0.675 0.147 NA 0.152
