year mon day hour min sec camp flt prof lat lon alt pressure theta co2 co2qcls co2oms co2ao2 strat h2oref n2oref o3ref co2mspo co2mqcls co2moms co2mao2
2009 11 12 1 39 18.87984 2 6 86 -65.7035 -174.2132 1307 826.9962 272.8187 385.3078 384.9928 385.0047 385.1347 0 2338.524 322.5999 18.23806 0.098 0.315 0.303 0.173
2009 11 12 1 42 37.16877 2 6 86 -65.9279 -174.0524 193 956.3783 267.2346 385.3178 385.1982 384.9308 385.5444 0 2930.151 322.1011 16.77246 0.108 0.12 0.387 -0.227
2009 11 12 4 30 42.52112 2 6 88 -46.8736 172.8279 12938 161.8498 382.797 385.1281 384.8574 NA 384.9492 1 6.428503 302.9914 478.7732 -0.086 0.271 NA 0.179
2009 11 14 21 50 27.5275 2 7 90 -41.9845 168.1601 12002 191.7045 351.6179 385.9067 385.4292 NA NA 1 7.765883 312.0871 277.4475 0.738 0.478 NA NA
2009 11 14 21 54 8.959136 2 7 90 -41.813 167.7086 10366 248.9436 325.1785 386.6354 NA 386.2982 386.6736 0 54.8318 NA 59.66347 1.466 NA 0.337 -0.038
2009 11 14 21 57 54.75403 2 7 90 -41.6336 167.2437 8643 323.4866 320.6237 387.2642 386.7315 NA 387.1456 0 393.1355 321.7617 56.99498 2.095 0.533 NA 0.119
2009 11 14 22 2 26.2954 2 7 90 -41.4589 166.7981 6556 434.9019 314.0375 386.4058 386.2856 NA 386.56 0 1050.106 323.6092 56.21188 1.236 0.12 NA -0.154
2009 11 14 22 7 31.00817 2 7 90 -41.2759 166.3386 4192 595.8006 307.2005 386.4757 NA 385.8986 386.4397 0 3510.379 324.5921 33.56091 1.307 NA 0.577 0.036
2009 11 14 22 10 35.84848 2 7 90 -41.1693 166.0742 2755 714.7464 299.3398 385.8868 385.8729 NA 385.9098 0 5331.049 322.0733 25.26315 0.719 0.014 NA -0.023
2009 11 14 22 13 48.59001 2 7 90 -41.0588 165.8023 1285 858.9259 286.2168 385.2679 385.1601 384.5384 385.1938 0 7793.668 321.3396 27.1127 0.1 0.108 0.729 0.074
2009 11 14 22 16 32.61763 2 7 91 -40.9644 165.572 332 965.2579 284.8622 385.188 385.1273 384.5224 385.5135 0 9786.691 321.9308 26.30958 0.021 0.061 0.666 -0.325
2009 11 15 0 8 28.41738 2 7 0 -35.3078 154.03 8822 330.2872 327.4694 387.6435 387.3207 387.3128 387.2558 0 284.567 321.9567 71.55958 2.456 0.323 0.331 0.388
2009 11 15 0 18 0.4152889 2 7 94 -34.7499 152.8371 8827 330.7843 327.8381 387.6734 387.5953 387.4397 NA 0 329.9768 320.8708 78.31175 2.489 0.078 0.234 NA
2009 11 15 0 22 51.24929 2 7 94 -34.4849 152.2843 6690 444.3826 322.1684 387.5038 NA 386.9955 NA 0 503.3402 320.9629 71.52449 2.321 NA 0.508 NA
2009 11 15 0 27 17.90391 2 7 94 -34.3316 151.8082 4572 585.4961 313.5349 386.8251 386.6578 386.4465 386.8896 0 1171.199 323.2975 58.70546 1.644 0.167 0.379 -0.065
2009 11 15 0 30 6.273457 2 7 94 -34.3329 151.5224 3235 691.233 309.0121 NA 387.5564 NA 387.378 0 10302.92 322.8053 43.51007 NA NA NA NA
2009 11 15 0 33 30.77126 2 7 94 -34.3342 151.2174 1601 840.2916 303.2213 385.6772 385.5299 385.3126 385.6603 0 5307.882 322.3985 46.10467 0.498 0.147 0.365 0.017
2009 11 15 0 42 24.1121 2 7 94 -34.5434 150.7843 191 990.5363 294.2647 386.2761 386.2217 385.9227 386.4129 0 20690.87 322.5259 39.6304 1.1 0.054 0.353 -0.137
2009 11 15 0 45 39.62043 2 7 95 -34.4745 150.885 1634 836.5684 303.7045 385.6073 385.6996 385.5132 385.4305 0 9396.866 323.0424 46.19339 0.433 -0.092 0.094 0.177
2009 11 15 0 50 22.40645 2 7 95 -34.1437 151.1662 3920 635.4609 311.1284 387.3341 387.591 NA 387.3606 0 7533.294 323.5572 52.16611 2.161 -0.257 NA -0.027
2009 11 15 0 53 7.681986 2 7 95 -33.8848 151.3612 5233 538.2409 316.5111 386.6254 NA 386.8193 386.7663 0 992.694 NA 53.16844 1.453 NA -0.194 -0.141
2009 11 15 0 56 7.261475 2 7 95 -33.5489 151.4961 6658 446.6633 322.275 387.2443 387.4964 387.4702 387.1231 0 470.3125 322.7788 67.10977 2.073 -0.252 -0.226 0.121
2009 11 15 1 1 6.915724 2 7 95 -32.9443 151.7341 9029 322.2954 329.4029 387.3041 387.512 387.5034 387.4352 0 324.98 322.2214 78.01342 2.134 -0.208 -0.199 -0.131
2009 11 15 1 7 7.741182 2 7 95 -32.1532 152.0407 11615 218.8194 335.0491 387.6036 NA 387.6617 387.4863 0 69.61519 322.4892 79.15368 2.431 NA -0.058 0.117
2009 11 15 1 11 9.008289 2 7 0 -31.6269 152.2415 12562 187.6183 341.2686 386.6454 386.4275 386.6566 386.6567 0 29.82094 323.0662 110.3742 1.472 0.218 -0.011 -0.011
2009 11 15 2 35 47.89256 2 7 98 -22.5138 155.1678 8816 332.6488 330.654 387.6535 NA 387.4935 387.4996 0 64.781 321.5382 74.65206 2.458 NA 0.16 0.154
2009 11 15 2 41 40.69351 2 7 98 -21.9595 155.3894 6096 481.2497 322.3904 386.7552 386.6793 386.6038 386.9757 0 435.4161 323.3459 74.85145 1.558 0.076 0.151 -0.22
2009 11 15 2 46 10.43995 2 7 98 -21.5874 155.5368 3937 633.119 313.0609 387.0446 386.8403 386.8592 386.9955 0 802.8688 323.7611 66.9995 1.847 0.204 0.185 0.049
2009 11 15 2 48 54.26066 2 7 98 -21.3821 155.6178 2623 743.2646 306.7451 386.875 386.6665 386.6552 386.883 0 2151.354 323.2313 55.49672 1.677 0.208 0.22 -0.008
2009 11 15 2 51 36.88722 2 7 98 -21.1905 155.6933 1336 867.0731 299.1251 385.6372 NA 385.372 385.5529 0 17405.63 322.7685 24.35424 0.439 NA 0.265 0.084
2009 11 15 2 54 47.13051 2 7 98 -20.98 155.7761 317 975.9355 295.9164 385.4476 NA 385.4699 385.5985 0 26409.62 NA 21.50839 0.248 NA -0.022 -0.151
2009 11 15 3 38 53.01644 2 7 100 -17.1477 157.0745 309 974.2322 297.2045 385.1781 385.5437 385.2182 385.0775 0 32039.75 320.8359 15.20407 -0.015 -0.366 -0.04 0.101
2009 11 15 3 49 16.43274 2 7 101 -16.4577 157.5122 4850 566.6093 320.6521 386.9748 386.9405 387.0423 387.0053 0 6491.239 324.0418 49.87258 1.783 0.034 -0.068 -0.031
2009 11 15 3 58 35.16582 2 7 101 -15.6003 157.8293 8967 330.6274 338.5878 386.4458 386.3342 NA 386.4416 0 1668.399 322.8036 41.81157 1.256 0.112 NA 0.004
2009 11 15 4 13 8.638914 2 7 0 -13.9795 158.4241 13171 178.5931 354.0909 386.9648 386.6025 386.7867 386.9531 0 43.14305 325.1719 43.01416 1.779 0.362 0.178 0.012
2009 11 17 0 46 14.52793 2 8 0 -1.4987 170.0831 13257 178.6897 353.7563 386.3659 386.3006 NA 386.4399 0 51.46851 323.3034 35.01928 1.216 0.065 NA -0.074
2009 11 17 1 6 16.70389 2 8 0 0.1146 172.0033 13262 178.7182 353.9173 386.6653 NA NA 386.7302 0 41.11163 323.3864 36.39182 1.515 NA NA -0.065
2009 11 17 1 49 32.67561 2 8 104 3.6267 176.3501 13246 178.805 356.2287 386.2761 386.0532 NA 386.031 0 42.74749 323.9381 19.50039 1.126 0.223 NA 0.245
2009 11 17 1 57 54.17891 2 8 104 4.3244 177.2156 9366 314.9807 343.6381 386.3659 385.9472 NA 386.4861 0 2203.778 322.8259 28.93823 1.216 0.419 NA -0.12
2009 11 17 2 4 36.77398 2 8 104 4.8109 177.8209 7366 411.8327 335.4651 386.2361 386.029 NA 386.3384 0 1443.884 322.2513 29.95471 1.085 0.207 NA -0.102
2009 11 17 2 10 15.57943 2 8 104 5.1329 178.2226 4577 586.4199 320.7685 386.0764 386.3464 NA NA 0 8921.579 323.2913 19.36916 0.925 -0.27 NA NA
2009 11 17 2 14 41.57095 2 8 104 5.3533 178.4986 2404 761.5217 311.455 385.8069 386.0484 NA NA 0 13309.79 323.9483 14.52084 0.654 -0.241 NA NA
2009 11 17 2 17 20.51793 2 8 104 5.4751 178.6515 1112 884.8986 303.7256 385.8768 386.0943 NA NA 0 25128.98 324.1568 11.97489 0.724 -0.218 NA NA
2009 11 17 2 20 34.87689 2 8 105 5.6018 178.8384 313 969.1686 301.8374 385.8768 NA NA 385.8898 0 31066.96 324.0482 11.23663 0.723 NA NA -0.013
2009 11 17 3 4 36.85763 2 8 106 8.0467 -178.0977 321 969.0585 301.2816 385.787 385.7279 NA NA 0 30520.63 324.0668 9.133314 0.626 0.059 NA NA
2009 11 17 3 8 40.73642 2 8 107 8.2212 -177.8744 1752 822.7346 308.1179 385.9766 385.9843 NA 385.8689 0 16808.66 323.4665 12.18072 0.815 -0.008 NA 0.108
2009 11 17 3 12 0.01515031 2 8 107 8.3769 -177.6748 3374 679.3011 315.7933 385.9567 385.9613 NA 385.9469 0 11732.72 323.9543 16.64064 0.795 -0.005 NA 0.01
2009 11 17 3 15 16.48722 2 8 107 8.5451 -177.4589 4980 558.3325 323.0466 385.9167 385.9353 NA 385.9318 0 7495.832 323.265 21.10742 0.754 -0.019 NA -0.015
2009 11 17 3 19 33.4806 2 8 107 8.7873 -177.1479 7095 427.3432 334.8211 385.8868 385.8481 NA 385.7968 0 2418.969 323.0524 22.30955 0.724 0.039 NA 0.09
2009 11 17 3 25 22.42241 2 8 107 9.1669 -176.6603 9059 329.1923 342.1053 385.8069 385.6417 NA 385.8919 0 627.7362 323.0433 21.6091 0.643 0.165 NA -0.085
2009 11 17 3 47 57.28347 2 8 108 10.4134 -175.0477 316 970.6806 301.2265 385.9966 386.0412 NA 386.1413 0 30409.59 323.5655 14.09692 0.829 -0.045 NA -0.145
2009 11 17 4 31 29.97684 2 8 111 12.7828 -171.8957 324 971.63 300.3332 386.9348 386.5743 NA 386.8219 0 29499.81 324.0257 21.6567 1.77 0.361 NA 0.113
2009 11 17 4 35 23.90134 2 8 111 12.944 -171.6854 1570 842.7597 305.5905 386.6354 NA NA 386.6316 0 21533.84 323.7787 20.06168 1.471 NA NA 0.004
2009 11 17 4 38 47.94187 2 8 111 13.0921 -171.4767 3226 693.229 314.4407 385.9766 385.8954 NA 385.9967 0 11045.42 323.9916 17.83377 0.813 0.081 NA -0.02
2009 11 17 4 41 52.32177 2 8 111 13.2438 -171.2704 4724 577.3908 321.3192 386.0165 385.9143 NA NA 0 5413.056 324.147 27.83019 0.854 0.102 NA NA
2009 11 17 4 46 11.74811 2 8 111 13.4861 -170.9406 6844 441.4269 331.8711 385.9267 385.8319 NA 385.8255 0 820.1635 323.8261 35.56135 0.764 0.095 NA 0.101
2009 11 17 4 53 44.98386 2 8 112 13.9787 -170.2644 9056 329.0911 343.2648 385.9766 NA NA 386.0403 0 422.8749 323.7257 20.4437 0.816 NA NA -0.064
2009 11 17 5 15 2.033837 2 8 113 15.0799 -168.7362 317 974.7509 299.6508 387.4638 387.2302 NA 387.486 0 28176.09 323.3133 27.22464 2.301 0.234 NA -0.022
2009 11 17 5 20 14.81472 2 8 113 15.2924 -168.4382 2544 753.0414 310.1546 386.4857 386.555 NA 386.4616 0 13884.82 324.0802 24.89162 1.322 -0.069 NA 0.024
2009 11 17 5 24 44.48451 2 8 113 15.5046 -168.1396 4733 577.4377 320.7184 386.1363 NA NA 386.1236 0 4727.626 NA 35.07658 0.972 NA NA 0.013
2009 11 17 5 28 50.73418 2 8 113 15.7256 -167.8264 6743 447.45 329.5813 385.9966 385.9204 NA 386.0209 0 426.2658 324.4033 39.62086 0.832 0.076 NA -0.024
2009 11 17 5 36 53.97626 2 8 114 16.2311 -167.1065 9039 329.0765 340.312 386.0764 NA NA NA 0 359.9203 324.0899 44.36381 0.91 NA NA NA
2009 11 17 5 43 39.77249 2 8 114 16.6517 -166.5026 6791 444.3206 329.187 386.0764 385.6011 NA 385.9986 0 159.9193 322.9982 48.95789 0.909 0.475 NA 0.078
2009 11 17 5 47 54.69208 2 8 114 16.8792 -166.174 4712 578.7585 320.3653 386.1962 385.9123 NA 386.2904 0 3249.457 322.9826 41.24975 1.028 0.284 NA -0.094
2009 11 17 5 50 51.11865 2 8 114 17.0226 -165.967 3283 689.6897 312.9292 386.5456 NA NA 386.5172 0 8385.408 323.3539 33.44767 1.377 NA NA 0.028
2009 11 17 5 54 15.56104 2 8 114 17.1691 -165.7537 1633 839.2456 303.7608 387.1444 NA NA 387.1381 0 17595.84 NA 30.66307 1.975 NA NA 0.006
2009 11 19 21 18 56.78826 2 9 119 26.7146 -157.5776 316 985.4643 292.5027 387.5537 387.4615 386.7214 387.2963 0 1033.777 323.4729 45.42316 2.338 0.092 0.832 0.257
2009 11 19 21 22 44.41959 2 9 119 26.98 -157.6108 1690 837.6221 298.4277 387.3241 NA 386.7496 NA 0 12202.48 323.8326 47.98889 2.105 NA 0.574 NA
2009 11 19 21 26 9.016076 2 9 119 27.2417 -157.6437 3312 688.5633 308.7461 387.1744 387.3056 386.7683 387.4645 0 1087.757 324.5894 58.11208 1.953 -0.131 0.406 -0.29
2009 11 19 21 29 34.04948 2 9 119 27.5267 -157.6799 4948 561.8649 316.6272 387.354 387.2605 NA 387.0542 0 258.1682 325.0565 61.06343 2.129 0.094 NA 0.3
2009 11 19 21 34 30.50003 2 9 119 27.9742 -157.7376 7301 412.5799 321.5282 386.4757 386.7512 386.3644 386.9137 0 234.7021 325.046 50.97552 1.247 -0.275 0.111 -0.438
2009 11 19 21 41 16.61902 2 9 120 28.6702 -157.8275 8908 329.905 325.761 NA 387.4399 387.1901 387.9589 0 111.205 324.3851 40.67406 NA NA NA NA
2009 11 19 22 26 8.582517 2 9 122 32.5536 -157.0064 8917 329.9007 327.7514 386.9149 386.5007 386.3506 386.6508 0 358.1675 323.726 47.95616 1.669 0.414 0.564 0.264
2009 11 19 22 31 42.41396 2 9 122 33.0691 -156.7991 6520 457.774 323.5367 NA 387.01 386.769 387.3579 0 1411.016 324.1397 40.60125 NA NA NA NA
2009 11 19 22 35 25.2139 2 9 122 33.379 -156.6731 4731 576.1665 313.6832 387.0846 386.8419 386.5688 387.0782 0 3030.536 324.2313 36.27789 1.84 0.243 0.516 0.006
2009 11 19 22 39 50.00748 2 9 122 33.7095 -156.5386 2631 747.8347 302.7136 386.3559 386.075 NA 386.4024 0 5095.072 323.5041 48.23515 1.113 0.281 NA -0.046
2009 11 19 22 43 0.2368765 2 9 122 33.9389 -156.4757 1142 896.2908 289.7883 388.0727 387.6262 387.3798 387.9611 0 9933.565 323.7556 45.72924 2.83 0.447 0.693 0.112
2009 11 19 22 46 15.13049 2 9 122 34.1803 -156.4287 313 988.9874 287.9066 387.7832 387.5767 387.3281 387.8329 0 12574.91 323.7041 44.73665 2.541 0.207 0.455 -0.05
2009 11 19 23 9 36.51915 2 9 124 36.2102 -155.5425 8877 329.8438 327.0916 386.5256 386.2484 NA NA 0 385.3493 324.2034 45.8767 1.29 0.277 NA NA
2009 11 19 23 13 54.55841 2 9 124 36.6208 -155.3835 7233 413.9607 324.9573 386.845 386.7089 386.6742 386.8667 0 938.3886 324.4181 43.164 1.612 0.136 0.171 -0.022
2009 11 19 23 23 57.74712 2 9 124 37.4271 -155.065 2424 763.4785 298.2755 386.875 NA 386.2747 386.8856 0 2941.129 324.043 41.23991 1.647 NA 0.6 -0.011
2009 11 19 23 26 37.82009 2 9 124 37.6048 -154.9939 1179 888.3437 289.4058 388.2922 388.2033 387.8203 388.413 0 1290 323.7335 44.35742 3.066 0.089 0.472 -0.121
2009 11 19 23 29 19.58599 2 9 125 37.7794 -154.9238 327 985.0317 284.2924 389.0008 388.6431 NA 389.0051 0 10142.09 323.8121 42.09162 3.775 0.358 NA -0.004
2009 11 20 0 13 43.77237 2 9 127 41.283 -153.5175 321 982.3039 281.6138 388.6116 388.4202 388.2393 388.4237 0 3800.127 323.3848 37.53484 3.397 0.191 0.372 0.188
2009 11 20 0 17 24.42763 2 9 127 41.548 -153.4159 1587 839.1281 286.097 388.2323 388.3287 388.2435 388.3256 0 7127.416 324.2927 44.75507 3.017 -0.096 -0.011 -0.093
2009 11 20 0 20 42.44069 2 9 127 41.7714 -153.3287 3099 694.1773 301.5475 386.4857 NA NA 386.4596 0 7239.463 324.0168 44.77714 1.269 NA NA 0.026
2009 11 20 0 24 57.959 2 9 127 42.0665 -153.2139 5084 538.3676 313.8174 386.6055 NA 386.5249 386.6268 0 3890.258 NA 45.51157 1.387 NA 0.081 -0.021
2009 11 20 0 28 13.50305 2 9 127 42.3257 -153.1124 6628 439.3581 321.5984 387.1145 386.9145 NA 387.0315 0 2345.819 324.6853 35.3945 1.895 0.2 NA 0.083
2009 11 20 0 35 39.64561 2 9 128 43.001 -152.8419 8677 329.7492 327.1005 NA NA 386.3403 386.8696 0 288.1067 324.5586 39.1316 NA NA NA NA
2009 11 20 1 0 29.88903 2 9 129 45.0147 -151.9997 1807 808.8389 285.676 387.9329 387.7524 NA 387.8591 0 5196.238 324.1338 46.71541 2.703 0.181 NA 0.074
2009 11 20 1 17 23.54238 2 9 130 46.3144 -151.7531 8535 329.8002 324.8746 386.8151 386.6294 386.5936 386.8475 0 446.9737 323.1993 40.78484 1.585 0.186 0.221 -0.032
2009 11 20 1 25 3.283841 2 9 130 46.9674 -151.6272 6309 448.1655 318.1615 386.3759 NA 386.471 386.6714 0 404.2887 323.1002 43.09017 1.146 NA -0.095 -0.296
2009 11 20 1 29 8.612406 2 9 130 47.309 -151.5605 4387 577.6596 305.1047 387.1744 386.8975 NA NA 0 3985.643 323.4638 40.42333 1.944 0.277 NA NA
2009 11 20 1 32 25.32384 2 9 130 47.6137 -151.5003 2896 699.6806 294.8088 387.5237 387.3218 387.1271 NA 0 166.5406 322.9485 51.64649 2.294 0.202 0.397 NA
2009 11 20 1 36 5.579293 2 9 130 47.9212 -151.4389 1348 853.159 276.9555 389.1505 NA 388.6873 388.9847 0 182.7415 322.5856 43.71704 3.921 NA 0.463 0.166
2009 11 20 1 39 43.89786 2 9 130 48.1936 -151.3843 354 967.0587 275.9829 NA 388.9711 NA 389.0734 0 4087.347 322.7428 42.38218 NA NA NA NA
2009 11 20 2 4 13.84803 2 9 131 50.3006 -150.9856 10945 223.5628 332.1908 386.7552 386.604 386.6168 386.7028 0 85.43739 323.7864 53.70359 1.526 0.151 0.138 0.052
2009 11 21 19 51 39.06252 2 10 135 64.9992 -147.8524 2027 763.0568 273.3116 388.901 NA 388.8026 388.8804 0 236.8798 324.048 41.33723 3.702 NA 0.098 0.021
2009 11 21 19 54 26.48604 2 10 135 65.2064 -148.069 3222 648.6629 280.0499 389.0607 NA 388.9393 388.9126 0 199.8614 NA 45.95328 3.862 NA 0.121 0.148
2009 11 21 19 57 3.667635 2 10 135 65.44 -148.3194 4339 554.5908 283.6126 387.8331 388.1044 388.0443 388.0803 0 232.6469 323.8232 49.16216 2.634 -0.271 -0.211 -0.247
2009 11 21 20 0 48.82293 2 10 135 65.7991 -148.7143 5936 438.8127 290.9893 386.9748 387.3218 NA 386.9213 0 130.231 323.3714 47.53752 1.775 -0.347 NA 0.054
2009 11 21 20 5 31.77542 2 10 135 66.294 -149.2797 7916 324.8011 307.1547 385.8269 386.1141 385.9854 385.8545 0 32.33816 322.1807 111.0669 0.628 -0.287 -0.158 -0.028
2009 11 21 20 10 13.82145 2 10 135 66.8282 -149.9188 9682 247.6487 339.1863 385.8968 385.7097 NA 385.7079 1 9.385244 317.559 254.0346 0.698 0.187 NA 0.189
2009 11 21 21 13 11.87521 2 10 137 72.7773 -156.863 161 984.5689 253.2435 387.4539 387.1864 387.1924 NA 0 340.4603 324.1712 35.97357 2.268 0.267 0.261 NA
2009 11 21 21 17 27.34998 2 10 137 73.0531 -156.8777 1360 836.6541 264.0078 389.2603 389.4748 389.4934 389.5558 0 367.8712 324.1405 36.99062 4.076 -0.214 -0.233 -0.296
2009 11 21 21 20 51.51828 2 10 137 73.2912 -156.891 2782 688.6351 273.2392 390.5975 NA NA 390.5149 0 310.421 324.0876 35.86994 5.414 NA NA 0.083
2009 11 21 21 24 17.51186 2 10 137 73.5325 -156.9048 4239 561.1338 279.8557 388.5816 NA 388.606 388.3973 0 261.1823 NA 42.46366 3.4 NA -0.024 0.184
2009 11 21 21 28 11.5296 2 10 137 73.822 -156.921 5893 440.311 285.2708 387.8231 387.7664 NA 388.0297 0 266.1372 323.1527 46.75652 2.643 0.057 NA -0.207
2009 11 21 21 36 17.85607 2 10 138 74.484 -156.9622 7767 329.9566 297.2562 386.9648 NA 387.0944 386.7308 0 37.67021 321.8593 82.35848 1.787 NA -0.13 0.234
2009 11 21 21 58 37.56393 2 10 139 76.1441 -156.9997 162 989.6038 251.4919 387.873 388.0117 NA NA 0 307.8661 323.6392 35.7531 2.703 -0.139 NA NA
2009 11 21 22 3 3.414817 2 10 139 76.4227 -156.9998 1507 826.9736 267.6255 389.0208 389.0395 388.9757 NA 0 1277.122 323.8682 40.83861 3.851 -0.019 0.045 NA
2009 11 21 22 6 18.78848 2 10 139 76.653 -156.9998 2888 685.6729 276.423 388.6315 NA 388.8934 388.8644 0 274.5413 323.9323 39.52722 3.462 NA -0.262 -0.233
2009 11 21 22 9 47.96385 2 10 139 76.9204 -157.0001 4374 557.1842 282.1471 388.7513 388.8516 NA 388.7023 0 104.3283 322.8435 41.92208 3.581 -0.1 NA 0.049
2009 11 21 22 14 25.8992 2 10 139 77.3044 -157.0012 6343 417.3118 289.5129 388.1325 387.9432 387.9195 388.1626 0 61.1555 323.2752 49.82377 2.963 0.189 0.213 -0.03
2009 11 21 22 20 14.67068 2 10 140 77.8361 -157.0014 7872 330.0875 296.654 387.5437 387.2299 NA 387.2894 0 55.62257 323.3072 55.2599 2.374 0.314 NA 0.254
2009 11 21 23 25 15.39462 2 10 143 82.8863 -156.9998 168 986.2484 256.7728 388.6415 NA 388.3465 388.5893 0 426.4763 323.43 34.37729 3.472 NA 0.295 0.052
2009 11 21 23 30 42.15 2 10 143 82.9895 -157.1578 1525 823.9024 273.1588 393.1818 393.6135 NA 393.6194 0 424.8558 324.8124 28.8015 8.012 -0.432 NA -0.438
2009 11 21 23 33 47.75794 2 10 143 82.7444 -156.6467 2854 689.5011 279.9038 392.4435 392.2845 392.3204 392.1403 0 420.4137 324.83 39.48044 7.273 0.159 0.123 0.303
2009 11 21 23 37 14.88275 2 10 143 82.4392 -156.2569 4422 555.135 285.0386 389.9289 NA 390.0931 390.139 0 229.4742 324.5297 40.01083 4.759 NA -0.164 -0.21
2009 11 21 23 40 13.39922 2 10 143 82.1673 -155.9359 6783 392.1111 290.6781 391.1164 390.897 NA 390.944 0 134.5719 322.9668 34.18898 5.946 0.219 NA 0.172
2009 11 21 23 44 10.02048 2 10 143 81.7798 -155.5147 9240 266.7072 317.8173 386.0365 385.8117 386.0009 386.1014 1 25.23288 319.2372 151.014 0.867 0.225 0.036 -0.065
2009 11 21 23 49 26.9558 2 10 143 81.1504 -154.9089 10775 210.6013 352.4239 385.5674 385.3274 385.6571 385.5112 1 10.04904 320.1558 154.1509 0.397 0.24 -0.09 0.056
2009 11 21 23 52 11.92909 2 10 143 80.7867 -154.5967 11786 180.3173 368.0272 385.5574 NA 385.6958 NA 1 6.0828 321.679 161.7734 0.387 NA -0.138 NA
2009 11 22 0 11 21.82697 2 10 0 78.3072 -153.1343 13087 146.7844 390.0868 383.5708 383.139 383.2544 383.5728 1 6.078089 278.352 1025.046 -1.607 0.432 0.316 -0.002
2009 11 22 0 28 2.354489 2 10 0 76.1371 -152.3307 13070 146.7633 396.562 382.6723 382.4446 NA 382.7735 1 5.813581 269.0253 1213.558 -2.516 0.228 NA -0.101
2009 11 22 1 3 26.55553 2 10 0 71.5461 -151.3275 13083 146.6997 402.1843 382.3428 381.8551 381.8789 382.2496 1 6.29416 259.8382 1384.911 -2.865 0.488 0.464 0.093
2009 11 22 1 23 10.94297 2 10 0 68.9668 -151.0259 13126 146.7187 402.8457 383.0616 NA 382.9724 383.111 1 6.417313 272.8884 1152.863 -2.133 NA 0.089 -0.049
2009 11 22 1 32 21.88467 2 10 0 67.7603 -150.9082 13153 146.7659 399.9926 385.6871 385.5479 385.7114 NA 1 7.130539 310.9852 439.3611 0.499 0.139 -0.024 NA
2009 11 22 19 40 49.27326 2 11 0 57.0533 -138.4151 12141 178.8382 364.8396 NA NA NA 385.6133 0 6.750431 NA 138.8799 NA NA NA NA
2009 11 22 19 45 32.54416 2 11 0 56.6253 -137.5703 12154 178.9679 365.4231 385.5574 NA NA 385.5144 0 6.544541 NA 131.5415 0.422 NA NA 0.043
2009 11 22 19 56 1.189568 2 11 0 55.6439 -135.7412 12184 178.9219 365.6411 385.7071 NA NA 385.7261 0 6.039061 NA 142.1611 0.568 NA NA -0.019
2009 11 22 20 1 32.55778 2 11 0 55.1161 -134.8133 12201 178.9204 366.4499 385.5973 NA NA 385.5763 0 6.248309 NA 148.5779 0.458 NA NA 0.021
2009 11 22 20 13 35.3702 2 11 0 53.9839 -132.7836 12236 178.9087 365.0389 385.5773 NA NA 385.6238 1 6.485025 NA 187.9853 0.44 NA NA -0.046
2009 11 22 20 18 15.24753 2 11 0 53.586 -131.9295 12248 178.9398 362.5762 385.5274 NA NA 385.5713 0 7.072526 NA 142.0584 0.39 NA NA -0.044
2009 11 22 20 26 54.32552 2 11 146 52.8295 -130.3826 12270 178.9456 362.2359 385.5873 NA NA 385.5547 0 7.114506 NA 127.5894 0.452 NA NA 0.033
2009 11 22 20 32 49.45163 2 11 146 52.2931 -129.3401 10423 240.4141 324.4652 386.1263 NA NA 386.1251 0 53.786 NA 90.11146 0.992 NA NA 0.001
2009 11 22 20 37 59.35547 2 11 146 51.7772 -128.3769 8231 336.4407 317.3712 NA NA NA 386.8465 0 312.6666 NA 52.63135 NA NA NA NA
2009 11 22 20 42 39.35179 2 11 146 51.3488 -127.6047 6101 455.8022 311.4627 387.0646 NA NA 387.0025 0 241.5443 NA 53.15531 1.932 NA NA 0.062
2009 11 22 20 46 23.38736 2 11 146 51.0476 -127.0752 4385 575.245 296.9851 387.6435 NA NA 387.7189 0 731.3687 NA 57.88314 2.511 NA NA -0.075
2009 11 22 20 55 33.9836 2 11 146 50.4463 -126.053 2979 692.8703 289.6624 388.1425 NA NA 388.126 0 2363.468 NA 45.85008 3.012 NA NA 0.017
2009 11 22 21 2 40.75007 2 11 146 50.0609 -125.4429 1039 887.3589 282.3464 NA NA NA NA 0 6462.73 NA 32.83559 NA NA NA NA
2009 11 22 21 5 18.31006 2 11 146 49.9545 -125.2765 262 976.7252 278.6841 389.0407 NA NA NA 0 8235.748 NA 26.17449 3.909 NA NA NA
2009 11 22 21 10 24.45578 2 11 147 49.7426 -124.8905 3341 660.9372 292.3846 387.913 NA NA 387.8722 0 3420.47 NA 44.5714 2.78 NA NA 0.041
2009 11 22 21 13 16.46274 2 11 147 49.6133 -124.5435 4646 556.0448 298.6804 387.6135 NA NA 387.5848 0 1285.398 NA 48.09477 2.479 NA NA 0.029
2009 11 22 21 17 22.35375 2 11 147 49.3744 -123.9134 6513 430.6011 310.2492 386.4458 NA NA 386.5761 0 122.2758 NA 58.72568 1.31 NA NA -0.13
2009 11 22 21 21 52.37773 2 11 147 49.0618 -123.0746 8565 319.7956 318.2084 386.5655 NA NA 386.5746 0 99.02804 NA 49.00192 1.428 NA NA -0.009
2009 11 22 21 25 55.79749 2 11 147 48.8476 -122.2207 10385 241.7763 334.7601 385.9866 NA NA 385.7837 1 11.71942 NA 213.9653 0.848 NA NA 0.203
